user_id,user_x_m,user_y_m,request_weight,request_probability,is_daily_active,region,assigned_gpu_id,distance_to_gpu_m,second_nearest_gpu_id,second_nearest_distance_m
8055,845.5514183839709,808.5397118594524,0.0,0.0,False,kagoshima,7,1049654.556301831,5,142.0951376251358
8056,356.2293621986964,607.472375688238,0.0,0.0,False,tokyo,4,155.60698682898501,8,1050000.0
8057,960.0863748145359,322.3639279613709,0.0,0.0,False,kagoshima,8,1049872.9136790615,2,127.53067353351358
8058,466.0968813960842,694.6211217944643,1.0,0.0005,True,tokyo,4,43.7303992693391,9,1050000.0
8059,321.5290597913539,564.930919916555,0.0,0.0,False,kagoshima,9,1049845.4759019376,3,185.19537637068734
8060,276.9384299740536,523.1649981926771,0.0,0.0,False,tokyo,3,181.03857635894198,10,1050000.0
8061,352.59076968094604,275.00737660681807,0.0,0.0,False,kagoshima,10,1050147.482390625,1,158.40651991404687
8062,346.75644246754666,885.3035749996419,0.0,0.0,False,tokyo,4,266.7209005361721,11,1050000.0
8063,331.1831221234831,154.17161748236774,1.0,0.0005,True,kagoshima,11,1050501.9420527832,0,242.76673574459736
8064,973.009535546306,430.2343966997646,0.0,0.0,False,tokyo,2,170.4617198829682,6,1050000.0
8065,903.9471344935426,286.0539880291736,0.0,0.0,False,kagoshima,6,1049263.053915733,2,85.07305056720257
8066,647.0730589304474,275.1555398094168,0.0,0.0,False,tokyo,1,158.0394451961244,7,1050000.0
8067,879.6748990695065,839.2089332118888,1.0,0.0005,True,kagoshima,7,1049620.4471676736,5,178.4221479556992
8068,868.3514293045472,517.2320967504976,0.0,0.0,False,tokyo,5,153.88355466919364,8,1050000.0
8069,354.5354962602397,976.8548053379773,0.0,0.0,False,kagoshima,8,1050478.6618180994,4,342.30092351510024
8070,88.13405624581449,890.8193515287672,0.0,0.0,False,tokyo,3,237.30768888301162,9,1050000.0
8071,396.66590331122245,795.0429544557293,0.0,0.0,False,kagoshima,9,1049770.3419055387,4,164.53854783678378
8072,905.8602119458344,59.77072448388965,0.0,0.0,False,tokyo,2,282.77702785737466,10,1050000.0
8073,407.6978004727957,821.4858051180852,0.0,0.0,False,kagoshima,10,1050092.3135632253,4,179.95988447579876
8074,373.9978294745861,467.1732420130058,0.0,0.0,False,tokyo,1,184.06250527849528,11,1050000.0
8075,954.5485161864975,184.02313396030235,0.0,0.0,False,kagoshima,11,1049878.5625760264,2,192.27102850442463
8076,473.93804787156614,383.39415293852966,0.0,0.0,False,tokyo,1,56.73443398093168,6,1050000.0
8077,302.883372262845,856.5489005516812,1.0,0.0005,True,kagoshima,6,1049864.247170076,3,233.22323331493806
8078,665.2764933027073,801.6710167279235,1.0,0.0005,True,tokyo,4,213.19615846673344,7,1050000.0
8079,656.5175076645316,635.4540264559681,0.0,0.0,False,kagoshima,7,1049843.5260599898,4,159.6648948653319
8080,355.10112245433123,948.7226782555283,0.0,0.0,False,tokyo,4,316.80175529416283,8,1050000.0
8081,540.9920508452781,448.6286679154036,1.0,0.0005,True,kagoshima,8,1050292.0143140461,1,122.67981527697434
8082,257.945001326931,508.85005494816613,0.0,0.0,False,tokyo,3,182.43464140961154,9,1050000.0
8083,383.43401673083054,881.3004592055055,0.0,0.0,False,kagoshima,9,1049783.5878566762,4,243.95146089170856
8084,63.98920932862006,39.26360903057502,0.0,0.0,False,tokyo,0,311.27526463644,10,1050000.0
8085,445.66697964135574,499.71335728763466,0.0,0.0,False,kagoshima,10,1050054.3463457741,1,175.34372130021475
8086,78.56835669915007,331.453740239803,1.0,0.0005,True,tokyo,0,88.44516072762127,11,1050000.0
8087,19.379986096241474,530.3403862471552,1.0,0.0005,True,kagoshima,11,1050813.6289002798,3,201.1654009416694
8088,446.2528439578286,179.47889793159277,0.0,0.0,False,tokyo,1,162.6575714896784,6,1050000.0
8089,30.433715065128485,272.24012585936663,0.0,0.0,False,kagoshima,6,1050136.568042688,0,149.47278175807836
8090,145.51434240375448,154.74535749130303,0.0,0.0,False,tokyo,0,179.54484414275578,7,1050000.0
8091,855.9275725555846,881.6299254625649,0.0,0.0,False,kagoshima,7,1049644.215806892,5,215.85105625722045
8092,616.8527924008118,479.73308735419704,0.0,0.0,False,tokyo,1,187.57711485242982,8,1050000.0
8093,15.71382589447956,641.6331193534776,0.0,0.0,False,kagoshima,8,1050817.331498065,3,153.39812615941813
8094,267.3436037581405,839.2348949852627,0.0,0.0,False,tokyo,3,199.33313288501535,9,1050000.0
8095,491.9867133090924,528.6217236041568,0.0,0.0,False,kagoshima,9,1049675.0224078698,4,138.61010115383021
8096,818.3159540314476,958.8649648708296,0.0,0.0,False,tokyo,5,292.234116634347,10,1050000.0
8097,661.9119623411682,345.2794060215685,0.0,0.0,False,kagoshima,10,1049838.137332945,1,162.37692989279728
8098,629.9346804775133,859.4906203078092,0.0,0.0,False,tokyo,4,232.2405220827723,11,1050000.0
8099,405.3095704005366,884.6900193561011,0.0,0.0,False,kagoshima,11,1050427.7129865752,4,237.3925482928868
8100,581.2226799713693,934.713515610875,0.0,0.0,False,tokyo,4,279.7635612127957,6,1050000.0
8101,491.21483705608307,680.3840588211888,0.0,0.0,False,kagoshima,6,1049675.842645303,4,16.00975073135782
8102,668.9356501465995,625.4377243012234,0.0,0.0,False,tokyo,5,169.24696054606153,7,1050000.0
8103,35.96338824246881,495.6437252178373,1.0,0.0005,True,kagoshima,7,1050464.0492028508,0,208.86257437279022
8104,362.6483207393478,515.0556250472222,1.0,0.0005,True,tokyo,4,204.82328206410375,8,1050000.0
8105,410.1310427573489,796.3121616764449,0.0,0.0,False,kagoshima,8,1050422.9711342587,4,157.47401256498318
8106,136.22722844814305,927.8031387275272,0.0,0.0,False,tokyo,3,262.6123390838911,9,1050000.0
8107,220.76314250802363,875.1437344770941,1.0,0.0005,True,kagoshima,9,1049946.257488936,3,214.97509086963797
8108,871.9163700396045,114.89100475809843,0.0,0.0,False,tokyo,2,221.55364511217428,10,1050000.0
8109,421.47653582885545,709.3239825172118,1.0,0.0005,True,kagoshima,10,1050078.5243171167,4,89.20344119793963
8110,652.3084702156314,343.426568192345,1.0,0.0005,True,tokyo,1,152.6649384229905,11,1050000.0
8111,964.7401647352367,593.2651610145797,0.0,0.0,False,kagoshima,11,1049868.2624245547,5,150.97118097396324
8112,750.2150167735961,254.20590518445542,1.0,0.0005,True,tokyo,2,114.28850697072305,6,1050000.0
8113,201.81856567204548,597.4432888204861,0.0,0.0,False,kagoshima,6,1049965.2147355522,3,77.7847580543184
8114,474.8661496661584,407.15754795566204,0.0,0.0,False,tokyo,1,78.30103671983063,7,1050000.0
8115,140.0320250243383,344.9944554483988,0.0,0.0,False,kagoshima,7,1050359.9680434603,0,29.515057780589537
8116,886.52897840335,145.87790246366484,0.0,0.0,False,tokyo,2,194.627929432813,8,1050000.0
8117,647.6320212580073,562.2874501786216,0.0,0.0,False,kagoshima,8,1050185.3930089583,4,180.99704912185547
8118,999.5832267219115,863.5705510747971,0.0,0.0,False,tokyo,5,257.66247878752773,9,1050000.0
8119,995.4318411876541,162.21659763851926,0.0,0.0,False,kagoshima,9,1049171.6895909386,2,235.69275244218838
8120,591.9672363867111,657.6587842314003,0.0,0.0,False,tokyo,4,92.44041800340763,10,1050000.0
8121,72.51852625084199,723.2343081892452,0.0,0.0,False,kagoshima,10,1050427.4829789924,3,109.95019917824544
8122,463.54779735775145,794.1717862223074,0.0,0.0,False,tokyo,4,132.29295630699247,11,1050000.0
8123,392.4213842692543,466.78872318934725,0.0,0.0,False,kagoshima,11,1050440.5976956084,1,171.67580206650916
8124,669.9717406404542,459.6120539149058,0.0,0.0,False,tokyo,2,206.41905325418568,6,1050000.0
8125,305.32156556683833,514.3410816182408,0.0,0.0,False,kagoshima,6,1049861.6940958237,3,206.00388555158318
8126,322.77499269200115,76.22095593405764,0.0,0.0,False,tokyo,0,300.3353555937299,7,1050000.0
8127,921.2817684359028,202.65326250222327,0.0,0.0,False,kagoshima,7,1049578.7263254172,2,157.42916697513417
8128,960.9874447662401,538.4728634952567,0.0,0.0,False,tokyo,5,181.3836013422941,8,1050000.0
8129,842.5113383722319,614.1409835511207,0.0,0.0,False,kagoshima,8,1049990.5263001835,5,53.7079247185551
8130,120.10878533244885,768.6717226723578,0.0,0.0,False,tokyo,3,111.9639460012159,9,1050000.0
8131,387.2450614053713,348.22027301554357,0.0,0.0,False,kagoshima,9,1049779.803339467,1,113.77755880728928
8132,253.06341466437766,179.7022990304682,0.0,0.0,False,tokyo,0,175.804142346637,10,1050000.0
8133,186.20319071226788,162.97542206468773,0.0,0.0,False,kagoshima,10,1050313.9177449364,0,171.1055803754302
8134,114.62730701287116,637.7664360413582,1.0,0.0005,True,tokyo,3,59.97916498625212,11,1050000.0
8135,711.4429868530165,344.70795420910304,0.0,0.0,False,kagoshima,11,1050121.6064703548,2,122.11954649841434
8136,504.13951765750465,969.3878754807158,0.0,0.0,False,tokyo,4,302.41620797202273,6,1050000.0
8137,716.8851826800219,801.5662987360795,0.0,0.0,False,kagoshima,6,1049450.219421799,5,177.73783940618745
8138,612.9886298852747,298.2816058963653,0.0,0.0,False,tokyo,1,118.20235772812184,7,1050000.0
8139,571.6415695882636,946.2222943176473,0.0,0.0,False,kagoshima,7,1049928.537510035,4,288.266550499847
8140,634.7772644519899,541.0561294150967,0.0,0.0,False,tokyo,4,184.46346400051283,8,1050000.0
8141,352.70158009226105,396.44286915989767,0.0,0.0,False,kagoshima,8,1050480.300335697,1,160.38024240708853
8142,37.32392509659921,372.36209721985614,0.0,0.0,False,tokyo,0,135.5184825029332,9,1050000.0
8143,703.4327437189839,609.6450209964415,0.0,0.0,False,kagoshima,9,1049463.5688235548,5,141.69427481972986
8144,997.9671740261958,407.82217273163155,0.0,0.0,False,tokyo,2,181.14228120036273,10,1050000.0
8145,210.31936708250032,549.405466759703,0.0,0.0,False,kagoshima,10,1050289.6872160889,3,125.31975826832624
8146,595.4391056815888,405.2634803890077,0.0,0.0,False,tokyo,1,119.71062396977963,11,1050000.0
8147,916.3109900347471,140.8932714001021,0.0,0.0,False,kagoshima,11,1049916.820824363,2,209.39368718737572
8148,689.1531677981934,532.6259659390355,0.0,0.0,False,tokyo,5,196.84585889551232,6,1050000.0
8149,785.9173998460612,503.61549743847223,0.0,0.0,False,kagoshima,6,1049381.0964700666,5,170.03313475476932
8150,143.43243633618286,526.6964468679781,0.0,0.0,False,tokyo,3,142.26917121610768,7,1050000.0
8151,793.2751590214175,211.2545381155887,0.0,0.0,False,kagoshima,7,1049706.7319010256,2,128.0625647104661
8152,375.3196341298771,633.9410633693059,0.0,0.0,False,tokyo,4,128.98870851613313,8,1050000.0
8153,551.4928671759307,663.8289624598068,0.0,0.0,False,kagoshima,8,1050281.5592368548,4,51.59041431389509
8154,453.0309326663062,764.4142813968892,0.0,0.0,False,tokyo,4,108.14636150268478,9,1050000.0
8155,481.80331581654866,139.15694321563387,0.0,0.0,False,kagoshima,9,1049685.3293993422,1,194.69527466987805
8156,927.2391291555256,853.9416686966537,0.0,0.0,False,tokyo,5,209.35185922050286,10,1050000.0
8157,780.1899371908033,110.89334145212814,0.0,0.0,False,kagoshima,10,1049719.957366209,2,228.29864323997248
8158,160.75708781341325,785.163426725926,0.0,0.0,False,tokyo,3,118.32822726713485,11,1050000.0
8159,885.9788938439154,599.1879024222246,0.0,0.0,False,kagoshima,11,1049947.0232960193,5,86.05372607169657
8160,710.6828384273065,199.31532998756495,0.0,0.0,False,tokyo,2,181.1990038922236,6,1050000.0
8161,950.626593170642,578.8687251065102,0.0,0.0,False,kagoshima,6,1049216.4022147239,5,146.9800565902857
8162,94.34723527531608,500.22939474066385,0.0,0.0,False,tokyo,3,181.90893051388542,7,1050000.0
8163,775.7989110067132,672.4835822679859,0.0,0.0,False,kagoshima,7,1049724.255983936,5,57.46332966777758
8164,575.3722071329936,726.743763383246,0.0,0.0,False,tokyo,4,96.17841166962666,8,1050000.0
8165,867.5012836023843,158.19395344688857,0.0,0.0,False,kagoshima,8,1049965.5132679015,2,178.1782604072133
8166,857.0384519216445,82.47506787105907,0.0,0.0,False,tokyo,2,251.6755625582263,9,1050000.0
8167,609.2439717695346,587.020421146679,0.0,0.0,False,kagoshima,9,1049557.7590755774,4,135.3919436360135
8168,78.49297977638703,790.5072167729579,0.0,0.0,False,tokyo,3,151.94579699309045,10,1050000.0
8169,472.45670283669205,2.8348646217020157,0.0,0.0,False,kagoshima,10,1050027.7533465498,1,331.3120128187267
8170,139.4297246065508,891.1888379351079,0.0,0.0,False,tokyo,3,225.87774379067255,11,1050000.0
8171,318.442619203007,312.9573429661376,0.0,0.0,False,kagoshima,11,1050514.6170402272,0,152.76313368101617
8172,924.6042816780001,205.0514563225002,0.0,0.0,False,tokyo,2,157.3600147780098,6,1050000.0
8173,688.0891864392321,304.48806684212826,1.0,0.0005,True,kagoshima,6,1049478.9112008626,2,147.68911340800506
8174,355.0621676864464,92.9969288516589,0.0,0.0,False,tokyo,1,280.3719839719858,7,1050000.0
8175,934.0378543087577,848.698830686088,0.0,0.0,False,kagoshima,7,1049566.088838666,5,207.90169089261732
8176,464.0272167509136,422.8213124845833,0.0,0.0,False,tokyo,1,96.75696001393858,8,1050000.0
8177,249.71333451569143,917.8043145552737,0.0,0.0,False,kagoshima,8,1050583.4494303332,3,264.09146125205433
8178,209.03792544269507,2.8298556785720796,0.0,0.0,False,tokyo,0,332.8355620674542,9,1050000.0
8179,560.166858070322,982.3558738213002,0.0,0.0,False,kagoshima,9,1049606.8805164902,4,321.04419939262266
8180,410.66005628199673,594.6585521904376,0.0,0.0,False,tokyo,4,114.95612473774345,10,1050000.0
8181,33.64310722821606,934.126570304945,0.0,0.0,False,kagoshima,10,1050466.3908570216,3,298.5643404906684
8182,802.020294707395,989.0055261414847,0.0,0.0,False,tokyo,5,323.49235076840847,11,1050000.0
8183,168.9000830005618,888.6244978836794,0.0,0.0,False,kagoshima,11,1050664.1232914622,3,221.6326428520899
8184,422.89530593025285,290.52092310508425,0.0,0.0,False,tokyo,1,88.03184549601052,6,1050000.0
8185,300.4261237864504,389.3649839793166,0.0,0.0,False,kagoshima,6,1049866.5753892683,0,144.84316320650345
8186,927.5674497207856,229.96856114082155,0.0,0.0,False,tokyo,2,139.85163545731575,7,1050000.0
8187,887.8688770437553,638.8650178918342,0.0,0.0,False,kagoshima,7,1049612.1756886602,5,61.661745728365084
8188,603.8714419881105,584.5934560619968,0.0,0.0,False,tokyo,4,132.59002581075043,8,1050000.0
8189,605.7875956523485,105.14562604848932,0.0,0.0,False,kagoshima,8,1050227.2371216728,1,251.21431313271077
8190,329.5668600232273,290.06818842929914,0.0,0.0,False,tokyo,0,168.14019276352025,9,1050000.0
8191,359.96246402661313,52.950709348861146,0.0,0.0,False,kagoshima,9,1049807.21711969,1,313.1103905585116
8192,760.13474179969,701.7157386274055,0.0,0.0,False,tokyo,5,80.71262826252268,10,1050000.0
8193,725.6171559228274,295.2329716749795,1.0,0.0005,True,kagoshima,10,1049774.4486728502,2,113.83067965449943
8194,170.8875502499252,393.2476780739648,0.0,0.0,False,tokyo,0,60.37297210051688,11,1050000.0
8195,463.1237146326002,569.7004158814844,1.0,0.0005,True,kagoshima,11,1050369.8807919747,4,104.05320510264924
8196,870.1469737495584,685.088105036631,0.0,0.0,False,tokyo,5,41.316790806723745,6,1050000.0
8197,517.1015715834901,494.75280715406865,1.0,0.0005,True,kagoshima,6,1049649.9108916058,1,162.65434015988185
8198,637.7647460675961,440.3141588469081,0.0,0.0,False,tokyo,1,174.62947617194712,7,1050000.0
8199,114.69214016052054,904.7336695510069,0.0,0.0,False,kagoshima,7,1050385.463459581,3,243.42023301109126
8200,267.16461344974573,941.8899180383755,0.0,0.0,False,tokyo,3,292.57036218093214,8,1050000.0
8201,153.84627798153429,544.6525690152201,1.0,0.0005,True,kagoshima,8,1050679.1750400437,3,123.0524858404516
8202,521.6603262662292,381.35099044867303,0.0,0.0,False,tokyo,1,52.98101557470532,9,1050000.0
8203,129.97195956692687,983.9923728730473,0.0,0.0,False,kagoshima,9,1050037.0758883466,3,319.147677788823
8204,416.5585869438809,930.7624071332204,0.0,0.0,False,tokyo,4,276.64612202146014,10,1050000.0
8205,915.9159712214265,855.6841452321062,0.0,0.0,False,kagoshima,10,1049584.10098869,5,206.09892029208441
8206,129.77099577384809,104.1604974882262,0.0,0.0,False,tokyo,0,231.84804649922535,11,1050000.0
8207,160.6384820962776,406.18177615331854,0.0,0.0,False,kagoshima,11,1050672.3938905762,0,73.45775160589794
8208,94.9013467929638,370.94144246781127,0.0,0.0,False,tokyo,0,81.47250364881825,6,1050000.0
8209,978.5517612097831,851.399059679859,0.0,0.0,False,kagoshima,6,1049188.5763080467,5,234.921962366412
8210,951.4272441923006,973.8817744775772,0.0,0.0,False,tokyo,5,328.93986634868287,7,1050000.0
8211,507.56027370292344,683.0410769961511,0.0,0.0,False,kagoshima,7,1049992.498073742,4,17.733411675691844
8212,785.011475795699,889.5500574707279,0.0,0.0,False,tokyo,5,227.66516320142412,8,1050000.0
8213,783.7998190270209,598.5364066798576,0.0,0.0,False,kagoshima,8,1050049.2337553913,5,84.30848959671702
8214,51.9269335855852,322.65937681328205,0.0,0.0,False,tokyo,0,115.53674351437299,9,1050000.0
8215,654.3260821953246,308.1556317314561,0.0,0.0,False,kagoshima,9,1049512.7352649802,1,156.31309056000754
8216,453.7621652277685,748.5240153918749,0.0,0.0,False,tokyo,4,93.72354266692456,10,1050000.0
8217,848.1898798043649,476.1983657739098,0.0,0.0,False,kagoshima,10,1049651.8274617859,2,144.00175140875723
8218,743.2875820613243,557.391597080988,0.0,0.0,False,tokyo,5,141.64151906436223,11,1050000.0
8219,684.0690972043491,293.464962939894,0.0,0.0,False,kagoshima,11,1050148.9973354775,2,154.08904231927582
8220,53.803791567565874,331.07100022818395,0.0,0.0,False,tokyo,0,113.21264347942211,6,1050000.0
8221,546.1714879211215,237.82491031197816,1.0,0.0005,True,kagoshima,6,1049620.8328271122,1,105.78328787655106
8222,813.8878301822374,371.9697480710743,0.0,0.0,False,tokyo,2,43.404104643063384,7,1050000.0
8223,316.4955954047428,569.6586417321195,0.0,0.0,False,kagoshima,7,1050183.5310700836,3,178.3935903412856
8224,33.68277730132496,622.7233244374659,1.0,0.0005,True,tokyo,3,140.47742119984272,8,1050000.0
8225,28.596996503232,158.32600831086617,0.0,0.0,False,kagoshima,8,1050804.417521424,0,222.85958527633935
8226,533.6984263331284,692.0985865212209,0.0,0.0,False,tokyo,4,42.01812683464713,9,1050000.0
8227,448.23253803480276,201.45566878772726,1.0,0.0005,True,kagoshima,9,1049718.8706950978,1,141.36400246315273
8228,830.3954769877435,903.8791810857679,0.0,0.0,False,tokyo,5,236.89349921849984,10,1050000.0
8229,198.97539494467998,377.1485520931155,0.0,0.0,False,kagoshima,10,1050301.0646001892,0,54.511655027038
8230,919.7960032683817,474.86245182295204,1.0,0.0005,True,tokyo,2,166.3084526432265,11,1050000.0
8231,262.56092221109253,739.2803063736592,0.0,0.0,False,kagoshima,11,1050570.441564268,3,119.81791411681525
8232,624.8489605014416,907.2416567902666,1.0,0.0005,True,tokyo,4,270.74585240705494,6,1050000.0
8233,718.4086783288411,778.2094594825467,0.0,0.0,False,kagoshima,6,1049448.685757671,5,159.68317031153657
8234,515.7861525520071,346.21792519939464,0.0,0.0,False,tokyo,1,20.589224341194434,7,1050000.0
8235,615.780657922242,523.231662622491,0.0,0.0,False,kagoshima,7,1049884.2365763998,4,184.59278312328595
8236,842.6351433655917,124.76050330518763,1.0,0.0005,True,tokyo,2,208.46228428995082,8,1050000.0
8237,177.46701426689194,87.99290421361694,0.0,0.0,False,kagoshima,8,1050655.5615528869,0,245.23057593485603
8238,170.6350383564731,491.5143415437329,0.0,0.0,False,tokyo,0,158.5560152718787,9,1050000.0
8239,449.0622586399927,692.1342511791352,1.0,0.0005,True,kagoshima,9,1049717.938042265,4,56.80126827100655
8240,351.39490463328195,312.80400728793313,0.0,0.0,False,tokyo,1,149.97117219845026,10,1050000.0
8241,343.222744505695,514.996097829263,0.0,0.0,False,kagoshima,10,1050156.7882563213,4,218.36733756552871
8242,965.1586017121415,945.6498613538342,0.0,0.0,False,tokyo,5,308.4017529765671,11,1050000.0
8243,183.57963209157114,773.9040147284508,0.0,0.0,False,kagoshima,11,1050649.4258066723,3,108.1820343927432
8244,426.46173868446743,963.8607159833887,0.0,0.0,False,tokyo,4,305.8335504346796,6,1050000.0
8245,248.79455052927014,31.187824070349144,0.0,0.0,False,kagoshima,6,1049918.2488293203,0,312.6994372167558
8246,370.43335766965504,480.68223196198977,0.0,0.0,False,tokyo,1,196.4626082541777,7,1050000.0
8247,973.9843638870299,713.3788462714168,0.0,0.0,False,kagoshima,7,1049526.084566306,5,148.41694054958202
8248,397.6049763452356,210.7700090969603,0.0,0.0,False,tokyo,1,159.45190982053782,8,1050000.0
8249,942.3685536103798,588.1262473126995,0.0,0.0,False,kagoshima,8,1049890.6624445715,5,134.84268382750304
8250,351.97921529035426,900.9460067819855,0.0,0.0,False,tokyo,4,276.8409052060336,9,1050000.0
8251,578.8760429975915,381.31638774230925,0.0,0.0,False,kagoshima,9,1049588.1628365985,1,92.49812691845753
8252,694.1229144103519,931.3833033392018,0.0,0.0,False,tokyo,5,298.63920704827564,10,1050000.0
8253,23.81581274215694,103.52195897901927,0.0,0.0,False,kagoshima,10,1050476.3353127593,0,270.48453336839054
8254,880.3113179583049,390.4521439695671,0.0,0.0,False,tokyo,2,74.42519501923854,11,1050000.0
8255,393.27841082175405,610.9291341680816,0.0,0.0,False,kagoshima,11,1050439.7230856668,4,120.55471617432183
8256,935.4641493593638,975.3784723684514,0.0,0.0,False,tokyo,5,324.9556648594355,6,1050000.0
8257,168.67728641418046,610.4966628241193,0.0,0.0,False,kagoshima,6,1049998.3593824047,3,56.5282265927957
8258,493.0190975174328,479.9522041941614,0.0,0.0,False,tokyo,1,147.11792316707584,7,1050000.0
8259,173.76561851408113,631.6334687821507,0.0,0.0,False,kagoshima,7,1050326.276835889,3,36.00784809261988
8260,749.7687571669554,636.8801428359379,1.0,0.0005,True,tokyo,5,88.51353331054374,8,1050000.0
8261,908.5529714218823,3.1120785497212866,0.0,0.0,False,kagoshima,8,1049924.49885423,2,338.4291538999869
8262,666.5048224561458,847.0688888602825,0.0,0.0,False,tokyo,5,245.24569085049447,9,1050000.0
8263,579.074721214553,313.21660079293946,0.0,0.0,False,kagoshima,9,1049587.9849034662,1,81.5119280801602
8264,601.5890469888982,489.4601077846077,0.0,0.0,False,tokyo,1,186.547848543165,10,1050000.0
8265,989.56014772839,1.2104458572780308,0.0,0.0,False,kagoshima,10,1049510.6510343947,2,366.87244117671406
8266,415.92951097734664,914.8865261963103,0.0,0.0,False,tokyo,4,261.75480319219,11,1050000.0
8267,264.3861146108004,873.6858216765157,0.0,0.0,False,kagoshima,11,1050568.6342167736,3,228.47994266693172
8268,451.9726809954385,610.4308488694267,0.0,0.0,False,tokyo,4,74.20709016259539,6,1050000.0
8269,42.17663841732311,655.1785698517469,0.0,0.0,False,kagoshima,6,1050124.8727838162,3,125.38188787679711
8270,640.9671209108994,283.10092846149394,0.0,0.0,False,tokyo,1,149.53811058828143,7,1050000.0
8271,375.168167843409,159.73896252241815,0.0,0.0,False,kagoshima,7,1050124.8461254034,1,213.54712226433617
8272,967.9066104180922,425.8894589819696,0.0,0.0,False,tokyo,2,163.79329999869321,8,1050000.0
8273,747.2763013742111,179.45134059581503,0.0,0.0,False,kagoshima,8,1050085.734924943,2,175.85716735722625
8274,182.352910851325,803.7122138551194,1.0,0.0005,True,tokyo,3,137.57158605168672,9,1050000.0
8275,285.98409844727,492.4361959167607,0.0,0.0,False,kagoshima,9,1049881.0304139217,0,198.939981531409
8276,395.3072728352263,983.2894581966582,0.0,0.0,False,tokyo,4,333.16600740101524,10,1050000.0
8277,210.21143672194165,963.2478465016964,1.0,0.0005,True,kagoshima,10,1050289.8303435494,3,299.38272298258465
8278,636.5203372515681,764.7972205406235,0.0,0.0,False,tokyo,4,167.93480529286725,11,1050000.0
8279,284.07670958301935,798.7287794616409,1.0,0.0005,True,kagoshima,11,1050548.931549181,3,176.23684990727756
8280,120.10218088094771,830.4289102450473,0.0,0.0,False,tokyo,3,170.0247456754665,6,1050000.0
8281,205.0233050973118,691.4548568198663,0.0,0.0,False,kagoshima,6,1049962.0378827758,3,45.20853628025819
8282,967.2016005758675,770.136226920205,0.0,0.0,False,tokyo,5,169.25469240307842,7,1050000.0
8283,3.5732288484366936,82.72865875754786,0.0,0.0,False,kagoshima,7,1050496.4565836012,0,298.90475703193715
8284,279.33564045820935,965.513415290853,1.0,0.0005,True,tokyo,3,318.9507097119637,8,1050000.0
8285,808.8362730491756,932.5318227521844,1.0,0.0005,True,kagoshima,8,1050024.334884144,5,266.62902054024704
8286,482.4878594204179,352.35388112962573,0.0,0.0,False,tokyo,1,26.100723791855437,9,1050000.0
8287,332.53004893290773,550.1476036617754,0.0,0.0,False,kagoshima,9,1049834.4764542268,3,202.61954404675862
8288,60.573383782720036,369.75174717581217,0.0,0.0,False,tokyo,0,112.59358578504823,10,1050000.0
8289,644.1612829179315,407.7198901675566,0.0,0.0,False,kagoshima,10,1049855.870733942,1,162.37468238366358
8290,360.9124202126115,200.7775249454986,0.0,0.0,False,tokyo,1,191.90658602729457,11,1050000.0
8291,175.90163371418066,554.5874369856753,0.0,0.0,False,kagoshima,11,1050657.1043799436,3,112.76445985429527
8292,344.764239189858,404.74805512407664,0.0,0.0,False,tokyo,1,171.01439953521796,6,1050000.0
8293,515.791176777564,364.0741918084529,0.0,0.0,False,kagoshima,6,1049651.2092831873,1,34.85637187902376
8294,122.8486622717232,281.08464990292146,0.0,0.0,False,tokyo,0,68.15089286941581,7,1050000.0
8295,454.87980271529227,462.62959021164073,0.0,0.0,False,kagoshima,7,1050045.128198765,1,137.25765137670413
8296,889.7982507050659,397.8055391964126,0.0,0.0,False,tokyo,2,86.17307696544955,8,1050000.0
8297,255.54798723513338,195.83194644305124,0.0,0.0,False,kagoshima,8,1050577.4609673996,0,163.26610474925684
8298,124.2959344182648,864.3515116873945,0.0,0.0,False,tokyo,3,201.9189351757505,9,1050000.0
8299,660.3658937084916,352.1454667780094,0.0,0.0,False,kagoshima,9,1049506.6813348518,1,161.50470198440382
8300,413.529459652049,687.1524807590797,0.0,0.0,False,tokyo,4,88.78781914661322,10,1050000.0
8301,236.6550895417262,123.51441696178078,0.0,0.0,False,kagoshima,10,1050263.4855306942,0,220.76240848461617
8302,497.12585274334066,586.042631181912,0.0,0.0,False,tokyo,4,81.00837171799519,11,1050000.0
8303,986.4150037425962,746.8422566052461,0.0,0.0,False,kagoshima,11,1049846.5880323134,5,172.94782251638438
8304,948.8077891239808,746.8764923402152,0.0,0.0,False,tokyo,5,140.68297000831646,6,1050000.0
8305,328.8050607454724,187.5609885098982,0.0,0.0,False,kagoshima,6,1049838.2050134288,0,217.56236748588663
8306,655.0498586131883,602.9926108268863,0.0,0.0,False,tokyo,4,167.742077382892,7,1050000.0
8307,613.6044149939183,513.5575098738921,0.0,0.0,False,kagoshima,7,1049886.4111109783,4,190.9202998169947
8308,981.5999184835171,326.51747034573987,0.0,0.0,False,tokyo,2,148.74124836112637,8,1050000.0
8309,845.9753105298757,425.25500521495087,0.0,0.0,False,kagoshima,8,1049987.0287423707,2,93.16300054505177
8310,288.10236355589535,202.3173366615705,0.0,0.0,False,tokyo,0,178.1677326455314,9,1050000.0
8311,640.4350400891564,405.5929759407223,0.0,0.0,False,kagoshima,9,1049526.5975144138,1,158.08776246368103
8312,833.40179874513,403.0238156600322,0.0,0.0,False,tokyo,2,70.02496841714218,10,1050000.0
