user_id,user_x_m,user_y_m,request_weight,request_probability,assigned_gpu_id,distance_to_gpu_m,second_nearest_gpu_id,second_nearest_distance_m,segment
17471,473.65680613590905,149.3949995278109,1.0,3.7037037037037037e-05,2,25.380294215024804,3,182.80593695781212,campus
17472,237.92875987316853,320.68819993268687,1.0,3.7037037037037037e-05,5,68.43067031065033,4,153.97255219585517,campus
17473,0.0,104.82109474698666,1.0,3.7037037037037037e-05,0,95.63494425605838,1,281.3290645540546,campus
17474,361.8404216955688,132.35197111319803,1.0,3.7037037037037037e-05,1,81.57374308369936,2,106.1413533625001,campus
17475,259.6887155351471,98.67897942787624,1.0,3.7037037037037037e-05,1,33.41456640669675,0,168.17595940722182,campus
17476,147.31621128627333,196.90646766514732,1.0,3.7037037037037037e-05,0,90.01297988585075,1,151.59702349600096,campus
17477,176.64570251881335,88.33550334768272,1.0,3.7037037037037037e-05,0,90.72094650275753,1,110.16133789681926,campus
17478,158.78019205146649,91.01333719190265,1.0,3.7037037037037037e-05,0,73.43271437529306,1,126.42094642205431,campus
17479,178.5209853732356,141.4296002765491,1.0,3.7037037037037037e-05,0,86.60641347821073,1,103.46127050237614,campus
17480,199.03226646619424,92.29775586237686,1.0,3.7037037037037037e-05,1,87.79855664726323,0,110.36141333048516,campus
17481,213.70770991065126,87.55657684305845,1.0,3.7037037037037037e-05,1,76.54471091630523,0,125.78233544116526,campus
17482,202.4455093646161,33.01983281830165,1.0,3.7037037037037037e-05,1,120.50392284829465,0,142.37053408328788,campus
17483,199.73787214852032,159.16146081520304,1.0,3.7037037037037037e-05,1,87.9130099592104,0,111.64123697984643,campus
17484,155.89877556816282,143.29400921769405,1.0,3.7037037037037037e-05,0,65.0642814905731,1,126.1006748852742,campus
17485,161.87504849995054,180.30161661595605,1.0,3.7037037037037037e-05,0,88.08283740400802,1,131.11250569536813,campus
17486,50.53507510841058,151.00903523835268,1.0,3.7037037037037037e-05,0,50.40396575580499,4,227.26297818268822,campus
17487,146.672298003672,38.772509644331194,1.0,3.7037037037037037e-05,0,101.045477669022,1,159.15539523153473,campus
17488,265.6253965431695,0.0,1.0,3.7037037037037037e-05,1,125.62055078965176,0,212.52869333279733,campus
17489,184.12276479612635,90.32862200648096,1.0,3.7037037037037037e-05,0,96.89105131798394,1,102.44728170252979,campus
17490,234.68229369678684,153.47006612378374,1.0,3.7037037037037037e-05,1,54.19524541554554,0,144.0388780892666,campus
17491,244.3595947519388,429.57381068320205,1.0,3.7037037037037037e-05,5,66.22071866742876,4,160.67411693891023,campus
17492,212.9622885935899,183.4790996486804,1.0,3.7037037037037037e-05,1,89.61336577459222,0,133.09300262410417,campus
17493,60.86340474069786,0.0,1.0,3.7037037037037037e-05,0,128.9318005597275,1,252.68638349216397,campus
17494,183.646934252136,68.81915564685497,1.0,3.7037037037037037e-05,0,106.0382917757792,1,111.93626987011851,campus
17495,98.77762736162718,233.80378524816538,1.0,3.7037037037037037e-05,0,109.20747497555304,4,140.45958737081526,campus
17496,88.53840913069047,147.76412901047215,1.0,3.7037037037037037e-05,0,23.57910066498351,1,193.4630061134772,campus
17497,235.9977838458878,403.3207525813761,1.0,3.7037037037037037e-05,5,53.30610788197595,4,145.40916840574204,campus
17498,378.4710784551524,372.0471790461641,1.0,3.7037037037037037e-05,6,89.26123977635527,5,97.86970708352025,campus
17499,109.73609989389288,375.34391455561513,1.0,3.7037037037037037e-05,4,16.237465323599224,5,170.89226548840753,campus
17500,456.5482021806535,293.7944138831224,1.0,3.7037037037037037e-05,6,81.14229776554241,2,169.44035301167648,campus
17501,593.2639132278276,70.56617457543615,1.0,3.7037037037037037e-05,3,81.96528898684697,2,136.73821310163774,campus
17502,280.1427402541822,79.85215680394188,1.0,3.7037037037037037e-05,1,44.87234020075807,0,191.92014552257925,campus
17503,154.30740710273813,100.35204090656774,1.0,3.7037037037037037e-05,0,65.47055877556315,1,128.6462168289262,campus
17504,336.6576038657641,62.85786279675303,1.0,3.7037037037037037e-05,1,83.46790633045562,2,144.91773651073416,campus
17505,139.86189784944634,152.15640114594905,1.0,3.7037037037037037e-05,0,53.835271476508446,1,143.41096936179272,campus
17506,179.49593559326186,94.8228229307127,1.0,3.7037037037037037e-05,0,91.00621852170299,1,105.45568964630208,campus
17507,154.64456243684475,250.76591729109617,1.0,3.7037037037037037e-05,4,137.69933965397666,0,140.07384933603126,campus
17508,612.573324686047,410.8756609844845,1.0,3.7037037037037037e-05,7,55.945238174779995,6,149.44504073288894,campus
17509,208.62644495777133,37.36398729242161,1.0,3.7037037037037037e-05,1,113.20379354494195,0,144.48517833407357,campus
17510,236.70389598354532,94.96245738360255,1.0,3.7037037037037037e-05,1,53.05306243019852,0,146.22282831939353,campus
17511,182.20432125304143,73.15181662607746,1.0,3.7037037037037037e-05,0,102.56988976438083,1,111.11241080284319,campus
17512,113.04375355513203,61.72655232436416,1.0,3.7037037037037037e-05,0,65.94509758145625,1,179.0297638472624,campus
17513,65.42525143950887,173.45883624769294,1.0,3.7037037037037037e-05,0,56.265508595829004,4,202.66667324042095,campus
17514,257.9409462177511,351.6654295570568,1.0,3.7037037037037037e-05,5,31.94993945461018,4,165.93210451224948,campus
17515,192.92441091039802,197.45466924492146,1.0,3.7037037037037037e-05,1,113.93561820591776,0,123.15449570825598,campus
17516,186.9503073766977,174.2499634355828,1.0,3.7037037037037037e-05,0,105.72722114507417,1,105.96152809152692,campus
17517,625.8725577957898,566.2376717928881,1.0,3.7037037037037037e-05,11,64.24760696567901,10,168.24928798181614,campus
17518,263.11766339147994,229.7929612735839,1.0,3.7037037037037037e-05,1,106.51951780582314,5,145.43033150263997,campus
17519,165.3675691202892,111.92599241735466,1.0,3.7037037037037037e-05,0,72.95703647332411,1,115.96486760132105,campus
17520,605.2208890968927,317.26704440510866,1.0,3.7037037037037037e-05,7,75.46232435709888,6,148.82030583661654,campus
17521,56.23366579122944,155.73294293170235,1.0,3.7037037037037037e-05,0,48.51343734222149,4,221.59592928558573,campus
17522,157.5774101272445,202.12802335398484,1.0,3.7037037037037037e-05,0,100.46050014620326,1,145.36933662397377,campus
17523,461.0064433375021,688.8752721428194,1.0,3.7037037037037037e-05,10,65.60878280910768,9,191.8262984788774,campus
17524,185.97643293749857,60.81361454301448,1.0,3.7037037037037037e-05,0,112.37659677510813,1,114.20372190129905,campus
17525,237.37821511373477,92.70735924528284,1.0,3.7037037037037037e-05,1,53.80665246865789,0,147.3565439803569,campus
17526,640.8842394471554,203.67145557193007,1.0,3.7037037037037037e-05,3,80.16484050379319,7,171.06043357640613,campus
17527,140.6705953655026,73.44227391921939,1.0,3.7037037037037037e-05,0,69.6473916320654,1,149.0524804759324,campus
17528,187.80225805232027,94.59825593507973,1.0,3.7037037037037037e-05,1,97.58773961872981,0,98.95725103963831,campus
17529,290.33842170471473,50.843296427243615,1.0,3.7037037037037037e-05,1,74.51452243314708,2,192.13985539150028,campus
17530,195.4835418248164,155.59673161653242,1.0,3.7037037037037037e-05,1,90.56601910421615,0,106.51501134835846,campus
17531,616.2037565735629,347.9443898514533,1.0,3.7037037037037037e-05,7,46.65255202193444,6,150.7938803940386,campus
17532,152.64458205413564,0.0,1.0,3.7037037037037037e-05,0,138.01716410049667,1,178.70188803411025,campus
17533,145.16431109133617,169.2908040384899,1.0,3.7037037037037037e-05,0,68.2004943388686,1,142.60363157711387,campus
17534,114.12308363787166,134.6770869343026,1.0,3.7037037037037037e-05,0,22.862846814576503,1,166.79856676530684,campus
17535,196.036825536507,159.7299957421694,1.0,3.7037037037037037e-05,1,91.54565734640177,0,108.30914556870705,campus
17536,172.10700564474072,48.96451499362428,1.0,3.7037037037037037e-05,0,109.14088271171633,1,132.3449560069207,campus
17537,259.02174053576607,565.1931392714849,1.0,3.7037037037037037e-05,9,62.282818502783925,8,175.48849068163972,campus
17538,114.63324033915968,108.75395950408337,1.0,3.7037037037037037e-05,0,26.45448547650468,1,166.75733493115584,campus
17539,138.07285881018646,87.4285526009013,1.0,3.7037037037037037e-05,0,58.08478680211852,1,147.34893705023669,campus
17540,640.6873736010759,123.38827598540506,1.0,3.7037037037037037e-05,3,14.165587269963279,2,172.98534119233656,campus
17541,106.75966866527985,62.32099646606443,1.0,3.7037037037037037e-05,0,63.785547585842586,1,184.72353881876433,campus
17542,492.27768225808614,148.00328531674103,1.0,3.7037037037037037e-05,2,33.848666297511045,3,164.17152491716698,campus
17543,127.79208901683768,233.54556734696268,1.0,3.7037037037037037e-05,0,114.08634928010953,4,144.73126790100025,campus
17544,157.13469386291126,204.5223140743148,1.0,3.7037037037037037e-05,0,102.04022071538198,1,147.02988758270035,campus
17545,479.9250245954524,483.02384725341716,1.0,3.7037037037037037e-05,6,109.54160712662924,10,141.11562554259618,campus
17546,163.37353933600704,207.16503949904632,1.0,3.7037037037037037e-05,0,108.043472578606,1,143.33391413355955,campus
17547,169.8348776913061,76.74844418146364,1.0,3.7037037037037037e-05,0,90.12293353142742,1,120.73007365092455,campus
17548,22.08609890935236,145.21197453186852,1.0,3.7037037037037037e-05,0,74.33510364935503,4,239.84513988192217,campus
17549,137.4984320926905,175.124100145017,1.0,3.7037037037037037e-05,0,66.87748576551779,1,151.74121289673414,campus
17550,565.9427050587254,58.11127873334303,1.0,3.7037037037037037e-05,3,111.04425237911116,2,118.6894952125769,campus
17551,141.13125598580677,40.94859942266804,1.0,3.7037037037037037e-05,0,96.34707646130857,1,162.71532962890578,campus
17552,183.3422254472444,82.32827876171545,1.0,3.7037037037037037e-05,0,99.3045932429475,1,106.11796748864793,campus
17553,637.0286548287074,218.4608311255464,1.0,3.7037037037037037e-05,3,95.40676962409772,7,156.714661516805,campus
17554,485.4244495794843,152.2657159619112,1.0,3.7037037037037037e-05,2,32.75000709367434,3,171.5906909353201,campus
17555,166.2590557322374,221.40889936310805,1.0,3.7037037037037037e-05,0,120.9802701510468,1,149.75908441881455,campus
17556,245.74958601545825,113.97214043975048,1.0,3.7037037037037037e-05,1,36.49388391015178,0,152.58728303494158,campus
17557,179.88780679187502,50.52991550173252,1.0,3.7037037037037037e-05,0,113.84264778872736,1,125.10912975562563,campus
17558,242.84592706443158,88.55002525651402,1.0,3.7037037037037037e-05,1,52.303070843322736,0,153.62368601391273,campus
17559,536.9452155082378,506.0307638752615,1.0,3.7037037037037037e-05,10,136.4502870273606,6,148.93720607286528,campus
17560,129.88014674169335,202.30854248339926,1.0,3.7037037037037037e-05,0,85.6748918082635,1,169.53903987348647,campus
17561,257.0428900603818,132.25301685001452,1.0,3.7037037037037037e-05,1,24.75480984759321,0,163.67481004053576,campus
17562,179.8430553047056,144.50369813637906,1.0,3.7037037037037037e-05,0,88.53975802838762,1,102.70432862173256,campus
17563,524.8147681954896,463.2196118373371,1.0,3.7037037037037037e-05,6,105.79163347919253,7,157.55686054096503,campus
17564,135.89045998585993,118.9352751394101,1.0,3.7037037037037037e-05,0,42.74254463346327,1,144.84947629150568,campus
17565,595.7824944530571,585.129844782711,1.0,3.7037037037037037e-05,11,70.44557881811001,10,133.73098632369056,campus
17566,102.42646247973438,188.23608468952838,1.0,3.7037037037037037e-05,0,64.13262616062316,4,186.14182751665155,campus
17567,233.9438043819926,0.0,1.0,3.7037037037037037e-05,1,133.17141059887254,0,187.79877788867944,campus
17568,314.02587030276703,203.20207783495948,1.0,3.7037037037037037e-05,1,85.29244351255186,2,172.56036391563234,campus
17569,141.47629053248878,118.01352242792069,1.0,3.7037037037037037e-05,0,48.401992823073044,1,139.30962693517827,campus
17570,211.0418573164729,115.5326578082375,1.0,3.7037037037037037e-05,1,70.18660339828791,0,117.85920299771186,campus
17571,592.5145694259257,290.3254407864101,1.0,3.7037037037037037e-05,7,104.43864284902124,6,150.35318974506336,campus
17572,226.14941506478547,263.8875378177392,1.0,3.7037037037037037e-05,5,122.99916711190752,1,149.4475984625471,campus
17573,257.1470260251152,134.12268432239225,1.0,3.7037037037037037e-05,1,25.2894658892894,0,163.87545278762119,campus
17574,177.16818870848172,178.10825006026016,1.0,3.7037037037037037e-05,0,99.21459059692386,1,116.41850707284561,campus
17575,162.32200433813898,83.54312477479364,1.0,3.7037037037037037e-05,0,80.1652003976999,1,125.26422752736893,campus
17576,319.7745851072627,14.869458535645606,1.0,3.7037037037037037e-05,1,116.62035087567152,2,184.25963310353293,campus
17577,192.77461259368982,186.17920057053817,1.0,3.7037037037037037e-05,1,107.21271608509424,0,116.72284185072539,campus
17578,165.3175888486835,163.08417276750674,1.0,3.7037037037037037e-05,0,81.38476080628314,1,121.52078646701781,campus
17579,123.44935571629529,50.55168376014038,1.0,3.7037037037037037e-05,0,79.97316194131564,1,173.79639599271297,campus
17580,179.35175324607764,135.66790180108248,1.0,3.7037037037037037e-05,0,86.50563824067954,1,101.86237878148623,campus
17581,169.28765414559163,120.95784647922945,1.0,3.7037037037037037e-05,0,75.83968592304713,1,111.40025941871919,campus
17582,153.0369234018345,660.0801037452958,1.0,3.7037037037037037e-05,8,69.7840484287647,9,132.69755056347122,campus
17583,244.6782486137401,113.68108670994059,1.0,3.7037037037037037e-05,1,37.603440550077266,0,151.53955382029582,campus
17584,193.7021859864961,123.74732789971951,1.0,3.7037037037037037e-05,1,86.92758145295588,0,100.16549266251106,campus
17585,246.2855013891272,98.92475995838402,1.0,3.7037037037037037e-05,1,42.94934766449184,0,154.90720776516676,campus
17586,173.16438399199833,172.36626248466672,1.0,3.7037037037037037e-05,0,92.78899776859977,1,117.54836646214719,campus
17587,223.3445016449099,135.57194495951288,1.0,3.7037037037037037e-05,1,58.29836150884402,0,130.2557461001934,campus
17588,154.88904422246543,123.42698289597021,1.0,3.7037037037037037e-05,0,61.36127477145092,1,125.74192776096274,campus
17589,259.54056754682153,7.672859645351039,1.0,3.7037037037037037e-05,1,118.93277432739896,0,203.11620561175957,campus
17590,149.94634449182246,62.96050346119525,1.0,3.7037037037037037e-05,0,83.64200826748672,1,144.537887068618,campus
17591,141.85959239970353,70.77682696985315,1.0,3.7037037037037037e-05,0,72.42041605551165,1,148.88155521401671,campus
17592,76.53280486227463,531.3431196832363,1.0,3.7037037037037037e-05,8,93.8210547802915,4,158.0949796412578,campus
17593,202.36948768508353,189.08937776188935,1.0,3.7037037037037037e-05,1,101.32614081004543,0,126.43858452589635,campus
17594,292.59063458403193,155.24370578110364,1.0,3.7037037037037037e-05,1,32.783729327072486,2,177.75652446357336,campus
17595,97.27347579381734,78.87214686617831,1.0,3.7037037037037037e-05,0,46.00140406139724,1,188.9966329105063,campus
17596,289.64028415061864,57.58591580544386,1.0,3.7037037037037037e-05,1,67.73868911338442,2,190.30254631205858,campus
17597,207.65713597211146,152.45842783775436,1.0,3.7037037037037037e-05,1,78.06101378085307,0,117.43810090908181,campus
17598,128.2725755863991,0.0,1.0,3.7037037037037037e-05,0,129.46740016295834,1,196.8923683351356,campus
17599,534.5643514430657,664.3813692894207,1.0,3.7037037037037037e-05,10,78.30850740412784,11,126.95100197936834,campus
17600,208.64272203942406,154.57417426155627,1.0,3.7037037037037037e-05,1,77.92628344502224,0,118.90947759996786,campus
17601,488.5853451986338,105.6308018727529,1.0,3.7037037037037037e-05,2,28.290786129834906,3,167.2975552321303,campus
17602,265.27894230567074,206.62062563057157,1.0,3.7037037037037037e-05,1,83.32394178107309,5,168.2463819273666,campus
17603,277.66539236189965,575.4277918501149,1.0,3.7037037037037037e-05,9,48.27254261155392,8,190.32371110406328,campus
17604,153.8894657177824,0.0,1.0,3.7037037037037037e-05,0,138.55482816191682,1,177.81247085627808,campus
17605,266.4663965753764,161.70648376798061,1.0,3.7037037037037037e-05,1,39.60182856533382,0,176.83580218113988,campus
17606,12.665028277482719,407.4365899016104,1.0,3.7037037037037037e-05,4,87.45251655639282,8,230.8067330934889,campus
17607,653.0689041049602,272.43911030390944,1.0,3.7037037037037037e-05,7,101.74118752132932,3,147.7272240621374,campus
17608,179.96831399162383,89.63289702248792,1.0,3.7037037037037037e-05,0,93.27831743824831,1,106.59675117427123,campus
17609,87.023918114425,55.78229357312448,1.0,3.7037037037037037e-05,0,69.24701534318469,1,205.5085899179263,campus
17610,135.22772754653252,152.59990414025063,1.0,3.7037037037037037e-05,0,50.149071874302784,1,148.04508381820813,campus
17611,127.55339815936847,257.2962405362116,1.0,3.7037037037037037e-05,4,121.71808927278781,0,136.8676952777316,campus
17612,0.0,589.3706530570472,1.0,3.7037037037037037e-05,8,99.61075772334218,4,234.6553966418709,campus
17613,223.44271653202813,235.40566389198725,1.0,3.7037037037037037e-05,1,124.58180718548655,5,150.0802861828601,campus
17614,167.33594404774882,141.32264847432614,1.0,3.7037037037037037e-05,0,75.63870726194153,1,114.49819616200365,campus
17615,175.86920138723366,209.37416973611877,1.0,3.7037037037037037e-05,0,118.08414695241052,1,134.6834663714178,campus
17616,111.68386105597587,53.44500258684755,1.0,3.7037037037037037e-05,0,73.54961303711384,1,183.36104059356924,campus
17617,82.60932875612124,67.31868817473827,1.0,3.7037037037037037e-05,0,58.43493088634418,1,206.1675547510181,campus
17618,225.97221617651266,134.48651408691228,1.0,3.7037037037037037e-05,1,55.5175480441293,0,132.7902832555336,campus
17619,49.62851521989907,39.28670618049675,1.0,3.7037037037037037e-05,0,96.05997626738483,1,246.28891364366106,campus
17620,104.21641651056437,137.55553147762416,1.0,3.7037037037037037e-05,0,16.69302259327642,1,176.87409232929892,campus
17621,235.4864862913528,213.8466967237464,1.0,3.7037037037037037e-05,1,99.90320155629686,5,166.55214739282377,campus
17622,201.95256768688344,141.86069091819584,1.0,3.7037037037037037e-05,1,80.5169535439696,0,109.75751215457159,campus
17623,203.13965773691368,427.87036507045684,1.0,3.7037037037037037e-05,5,94.27649390903802,4,122.04899588110588,campus
17624,156.17352730951453,13.018112780069615,1.0,3.7037037037037037e-05,0,128.0645071361939,1,167.22958703655758,campus
17625,569.2547083748382,57.47367777346513,1.0,3.7037037037037037e-05,3,108.80541596008283,2,121.79584145980735,campus
17626,632.5897380365844,445.61292748468685,1.0,3.7037037037037037e-05,7,74.81680503046698,11,179.37574056112106,campus
17627,91.12444267056448,96.67347441852304,1.0,3.7037037037037037e-05,0,28.152384466483092,1,191.5643817304018,campus
17628,712.4615444428491,144.43774817265822,1.0,3.7037037037037037e-05,3,60.94847230038323,7,236.85639475492096,campus
17629,501.5339571232018,108.03224661378542,1.0,3.7037037037037037e-05,2,37.71997164835892,3,154.1621637184485,campus
17630,534.2663074665768,393.80275548972844,1.0,3.7037037037037037e-05,6,69.39546645185085,7,122.11299349534639,campus
17631,247.0930111173774,141.31579803347194,1.0,3.7037037037037037e-05,1,37.412626571689955,0,154.44560095304684,campus
17632,147.81758264628718,140.34826242336365,1.0,3.7037037037037037e-05,0,56.480820097413286,1,133.7228777678733,campus
17633,107.15656154711596,439.3901823693792,1.0,3.7037037037037037e-05,4,66.63032143721522,8,184.72182442419728,campus
17634,567.234449358804,543.7994012876893,1.0,3.7037037037037037e-05,11,118.47212359344708,10,127.57484397930021,campus
17635,163.14197731791168,138.30364335622627,1.0,3.7037037037037037e-05,0,70.91331990088128,1,118.26478971747102,campus
17636,198.0324141307387,178.5418657488586,1.0,3.7037037037037037e-05,1,98.57995536096405,0,117.53702444023804,campus
17637,251.91823997701027,128.71821426069337,1.0,3.7037037037037037e-05,1,28.98290076544462,0,158.42721636160465,campus
17638,155.92345158876464,165.8546461657474,1.0,3.7037037037037037e-05,0,74.72227098707138,1,131.3095744438551,campus
17639,595.1582386985484,80.8920900381552,1.0,3.7037037037037037e-05,3,74.00679305422709,2,134.77695437555488,campus
17640,160.39866324778225,0.0,1.0,3.7037037037037037e-05,0,141.51128777855317,1,173.2332538855386,campus
17641,246.51816010862888,708.3088078491231,1.0,3.7037037037037037e-05,9,91.30821913707452,8,174.85948746471053,campus
17642,276.62467976971664,151.8642602695915,1.0,3.7037037037037037e-05,1,27.435451794866623,0,185.08425556384336,campus
17643,191.51811199637686,274.1104023770681,1.0,3.7037037037037037e-05,5,133.98128144256478,4,140.037493630156,campus
17644,228.53153557457543,179.22455256124198,1.0,3.7037037037037037e-05,1,75.39359557633344,0,145.57769428476297,campus
17645,191.45656352260167,163.53320041369122,1.0,3.7037037037037037e-05,1,97.24814642107478,0,105.32658020369063,campus
17646,157.877141146785,142.9427339148526,1.0,3.7037037037037037e-05,0,66.86614574417123,1,124.09216054698517,campus
17647,396.1293747851801,4.524301713401414,1.0,3.7037037037037037e-05,2,139.89584332664398,1,166.69999132688676,campus
17648,687.6856973682827,481.14788499019784,1.0,3.7037037037037037e-05,7,111.92543824666025,11,146.21030816953896,campus
17649,171.41100219473483,122.10390459538559,1.0,3.7037037037037037e-05,0,77.91356437767605,1,109.2446761192915,campus
17650,748.3314773547884,348.14903840936887,1.0,3.7037037037037037e-05,7,97.09206297548873,3,242.2182495534687,campus
17651,113.72079632506049,690.825747148805,1.0,3.7037037037037037e-05,8,70.17992484873758,9,179.92997552333165,campus
17652,251.03841993237384,163.2399455500686,1.0,3.7037037037037037e-05,1,48.56916075403537,0,162.13864192953463,campus
17653,183.92002902458992,248.97260061039384,1.0,3.7037037037037037e-05,0,153.64414637729485,4,154.40729301652917,campus
17654,73.28639982344268,254.56709246118686,1.0,3.7037037037037037e-05,4,121.30170078510193,0,131.41551313997354,campus
17655,72.4861963009692,123.0077897292166,1.0,3.7037037037037037e-05,0,21.12489718242571,1,208.1451659253737,campus
17656,219.32267943695348,139.22525244499982,1.0,3.7037037037037037e-05,1,62.993936479880844,0,126.61464525663796,campus
17657,54.64117452503703,181.17879686498262,1.0,3.7037037037037037e-05,0,68.5609946484257,4,196.86845849298018,campus
17658,318.33105572057764,446.7359895595974,1.0,3.7037037037037037e-05,5,81.78166321258352,6,166.0712673227124,campus
17659,233.08960702866997,233.3828262496516,1.0,3.7037037037037037e-05,1,118.60329467826406,5,148.59130475421003,campus
17660,105.6263921452044,234.86732839434393,1.0,3.7037037037037037e-05,0,110.80640213126159,4,139.8216481971882,campus
17661,56.057539455615824,287.66479423755953,1.0,3.7037037037037037e-05,4,94.27330369398044,0,167.19875891117056,campus
17662,502.0886226403812,96.36819771008116,1.0,3.7037037037037037e-05,2,44.56475311470671,3,155.31148331150914,campus
17663,267.33805892550686,21.28769448226086,1.0,3.7037037037037037e-05,1,104.28404406486662,0,202.24713629855438,campus
17664,268.15826269267546,470.2893194684667,1.0,3.7037037037037037e-05,5,96.92855600995175,9,153.82619968995147,campus
17665,227.0410247083555,0.0,1.0,3.7037037037037037e-05,1,135.74506759386938,0,182.6956378683916,campus
17666,173.96084472345237,748.3314773547884,1.0,3.7037037037037037e-05,8,148.40093351797236,9,164.11169703013752,campus
17667,225.98649734355936,88.00942911178787,1.0,3.7037037037037037e-05,1,65.82625906469428,0,137.43908138561642,campus
17668,257.9194778781807,210.31072701011607,1.0,3.7037037037037037e-05,1,88.54916279476205,5,165.42059720020137,campus
17669,67.28527785078381,125.85878624765637,1.0,3.7037037037037037e-05,0,26.280758206467485,1,213.34205530732706,campus
17670,229.58149409870097,114.78085748427914,1.0,3.7037037037037037e-05,1,52.00185598678294,0,136.40279451745243,campus
17671,94.19740183084075,282.6273048471111,1.0,3.7037037037037037e-05,4,91.54078414028409,0,157.9067544510603,campus
17672,333.8933868566917,204.12518874095207,1.0,3.7037037037037037e-05,1,95.6162925604569,2,155.59887425773985,campus
17673,139.47616784072085,141.52341420676237,1.0,3.7037037037037037e-05,0,48.91104331272761,1,142.14459817356413,campus
17674,175.13073325132677,128.39951284526376,1.0,3.7037037037037037e-05,0,81.67213958573647,1,105.55765349995085,campus
17675,102.87703025739712,139.2950764200809,1.0,3.7037037037037037e-05,0,17.30694774321094,1,178.34368623809098,campus
17676,128.58892554361782,47.11759183781659,1.0,3.7037037037037037e-05,0,85.15137851458948,1,170.69618317693784,campus
17677,79.78082679171384,282.77037249513654,1.0,3.7037037037037037e-05,4,92.42546883165375,0,158.64636747161722,campus
17678,172.9337555654498,64.68320895305696,1.0,3.7037037037037037e-05,0,99.53786509662226,1,123.29598612522204,campus
17679,645.8742695093969,318.4736451883629,1.0,3.7037037037037037e-05,7,56.40124367882017,6,186.66848537507198,campus
17680,84.72899838913752,17.677794575351427,1.0,3.7037037037037037e-05,0,107.40624888469446,1,223.2339894142771,campus
17681,5.753035165156689,56.66759402412801,1.0,3.7037037037037037e-05,0,111.07742076651242,1,283.17062833551967,campus
17682,162.46865670426064,116.52803460170264,1.0,3.7037037037037037e-05,0,69.4125462643022,1,118.43942177847823,campus
17683,236.36132877686865,197.98834984358126,1.0,3.7037037037037037e-05,1,85.59895887116691,0,160.51633230420882,campus
17684,498.79659521415124,70.60212827878583,1.0,3.7037037037037037e-05,2,62.41396669560985,3,165.11482895430282,campus
17685,220.60028822587788,244.07866939267274,1.0,3.7037037037037037e-05,1,133.5998420390828,5,143.267330769111,campus
17686,631.7854035709323,722.6378255354107,1.0,3.7037037037037037e-05,11,101.6651853485165,10,191.64618995602717,campus
17687,289.6088978586365,460.5936714004481,1.0,3.7037037037037037e-05,5,86.89367342586455,9,163.26329752097047,campus
17688,195.6346494584797,378.6616649745196,1.0,3.7037037037037037e-05,5,85.10848802395532,4,102.192161437406,campus
17689,326.2751645780612,111.6637667851189,1.0,3.7037037037037037e-05,1,47.4817464984576,2,142.03354633362216,campus
17690,544.2732983447685,321.6970915311176,1.0,3.7037037037037037e-05,6,92.81880429403186,7,122.33932202289581,campus
17691,247.52399114722573,140.3718137877294,1.0,3.7037037037037037e-05,1,36.613523587818854,0,154.7757962263294,campus
17692,80.9154871092327,58.29523340539261,1.0,3.7037037037037037e-05,0,67.61596186899217,1,210.4664232004759,campus
17693,273.88067391601516,150.21761743408288,1.0,3.7037037037037037e-05,1,26.37247612363367,0,182.13256754940878,campus
17694,232.38513251384455,84.80491377705408,1.0,3.7037037037037037e-05,1,62.612973774024184,0,144.4677792779878,campus
17695,566.3520691736421,148.19813526574987,1.0,3.7037037037037037e-05,3,91.5008643445152,2,101.39994324268515,campus
17696,331.2928122237149,13.855038328905778,1.0,3.7037037037037037e-05,1,121.89652004997212,2,175.78493051480763,campus
17697,65.42080941961525,183.74822351704267,1.0,3.7037037037037037e-05,0,65.38252756191902,4,192.48272557369572,campus
17698,220.3613260870221,98.62393551753105,1.0,3.7037037037037037e-05,1,65.6713859376542,0,129.47736976882507,campus
17699,236.71151233622308,275.24850251389427,1.0,3.7037037037037037e-05,5,108.2263964226774,1,156.80110795358289,campus
17700,155.52280396940404,23.840681816533603,1.0,3.7037037037037037e-05,0,118.40064579091312,1,160.70907906933468,campus
17701,118.55877040679415,221.41561821652002,1.0,3.7037037037037037e-05,0,99.87762380380958,4,154.78522664715666,campus
17702,288.46400772901393,308.276432714061,1.0,3.7037037037037037e-05,5,66.35406238326561,1,183.72186233916023,campus
17703,190.61411087137066,73.32646580707762,1.0,3.7037037037037037e-05,1,103.65002098218969,0,109.83895686927046,campus
17704,476.33527022391934,536.3824048027535,1.0,3.7037037037037037e-05,10,87.65284614887348,6,162.4459627831613,campus
17705,188.53670365917867,399.1670745772888,1.0,3.7037037037037037e-05,5,95.42113463374876,4,98.23017829175278,campus
17706,576.9704171427214,56.80481663588019,1.0,3.7037037037037037e-05,3,103.2890414493962,2,128.65142210152848,campus
17707,120.31712166716214,135.3736219200533,1.0,3.7037037037037037e-05,0,28.81659798472567,1,160.6606722732159,campus
17708,642.228133412348,0.0,1.0,3.7037037037037037e-05,3,125.35293024154223,2,214.50669233796918,campus
17709,271.94170943697134,130.53336964601917,1.0,3.7037037037037037e-05,1,10.44798918855121,0,178.49490487619454,campus
17710,250.10448520201953,98.93520362667489,1.0,3.7037037037037037e-05,1,39.95514628569189,0,158.67243984654064,campus
17711,152.82393944418493,92.47599089194597,1.0,3.7037037037037037e-05,0,67.48492319060635,1,131.8056625047621,campus
