user_id,user_x_m,user_y_m,request_weight,request_probability,assigned_gpu_id,distance_to_gpu_m,second_nearest_gpu_id,second_nearest_distance_m,segment
12443,397.0018660864555,285.38810070787326,1.0,3.7037037037037037e-05,6,113.49321335753498,5,146.3735152230808,campus
12444,181.96828124205118,15.297940958842139,1.0,3.7037037037037037e-05,0,140.68728737353106,1,147.33165464941555,campus
12445,580.1072078102286,693.3494306393321,1.0,3.7037037037037037e-05,11,102.18206672105005,10,132.27780116776916,campus
12446,238.12471911111462,18.09909208450988,1.0,3.7037037037037037e-05,1,114.78083739656502,0,179.64618575693135,campus
12447,623.8687941011801,572.5095611258756,1.0,3.7037037037037037e-05,11,59.72716262300247,10,164.30965320892662,campus
12448,70.71335416625374,157.10823360540618,1.0,3.7037037037037037e-05,0,39.623162781096596,1,212.39463419023744,campus
12449,582.5917608920349,384.3870655491607,1.0,3.7037037037037037e-05,7,72.91822417571207,6,115.33838900587874,campus
12450,733.1198986054095,442.37288912523644,1.0,3.7037037037037037e-05,7,103.86424649829114,11,197.4393547793447,campus
12451,205.3213824081072,364.2931537729189,1.0,3.7037037037037037e-05,5,75.94733658386285,4,112.21508209316468,campus
12452,368.7713976555234,316.4430426628543,1.0,3.7037037037037037e-05,5,105.36517334339747,6,114.5434299591655,campus
12453,437.3928728949952,337.9948238213528,1.0,3.7037037037037037e-05,6,47.19419342887237,5,160.88728747910832,campus
12454,65.75344885257432,229.34880841440102,1.0,3.7037037037037037e-05,0,108.25414274895633,4,147.4588601832724,campus
12455,625.7739518891017,282.34743496159297,1.0,3.7037037037037037e-05,7,96.29399992911536,3,160.27394901438777,campus
12456,687.5919078980288,457.32776200163875,1.0,3.7037037037037037e-05,7,89.39734047949659,11,169.48628319424287,campus
12457,653.0336405693284,587.689309939121,1.0,3.7037037037037037e-05,11,35.96317051380675,10,188.7754330897318,campus
12458,163.81891339716617,254.51165981763077,1.0,3.7037037037037037e-05,4,138.76607151648184,0,147.595062326751,campus
12459,122.82080608252477,449.60310117869506,1.0,3.7037037037037037e-05,4,80.9201906294306,5,174.9078031955194,campus
12460,566.2135720757565,330.43260541161425,1.0,3.7037037037037037e-05,7,98.7845032933333,6,107.77800116815081,campus
12461,574.2984209679873,717.0901630586627,1.0,3.7037037037037037e-05,11,123.35932668685957,10,141.77558458134942,campus
12462,206.41544445228485,280.61525432752,1.0,3.7037037037037037e-05,5,119.40958068204871,4,146.6023028692744,campus
12463,175.7386299926808,548.2075723881653,1.0,3.7037037037037037e-05,8,111.54299318098593,9,129.1761008174841,campus
12464,656.1283990367126,92.15932293167181,1.0,3.7037037037037037e-05,3,32.59008227479219,2,191.2142268647009,campus
12465,655.2740691926288,486.0111689627765,1.0,3.7037037037037037e-05,7,111.84647762617274,11,137.59924682101084,campus
12466,455.5785119760114,618.318364841704,1.0,3.7037037037037037e-05,10,13.232581761361446,9,175.03420145538257,campus
12467,595.7658757308038,23.41238661515957,1.0,3.7037037037037037e-05,3,117.24961577429896,2,163.28702144022813,campus
12468,404.0972162324956,361.60873821922905,1.0,3.7037037037037037e-05,6,64.83752697769029,5,124.10978331176428,campus
12469,658.9559883263036,646.2441948543683,1.0,3.7037037037037037e-05,11,23.01481253599738,10,192.58358113834825,campus
12470,324.5128427243094,224.295325606216,1.0,3.7037037037037037e-05,1,108.81667312554646,5,156.16447913906214,campus
12471,587.3497881637044,65.19695775033064,1.0,3.7037037037037037e-05,3,89.95225519479507,2,133.6322399906285,campus
12472,547.5598633830593,622.8596555900203,1.0,3.7037037037037037e-05,10,79.85621121336035,11,107.23280149533274,campus
12473,517.6037423469031,156.27460320966037,1.0,3.7037037037037037e-05,2,59.035920118522924,3,140.76808326757902,campus
12474,314.32624826315606,607.1871309514768,1.0,3.7037037037037037e-05,9,37.49023031394652,10,154.25759139152603,campus
12475,485.9014509622325,747.4437479721497,1.0,3.7037037037037037e-05,10,125.16363986196147,11,209.4236410241057,campus
12476,62.491098304163685,640.6920298572993,1.0,3.7037037037037037e-05,8,35.439159306643575,9,218.80106502168272,campus
12477,285.2292138744075,77.99772686953494,1.0,3.7037037037037037e-05,1,46.95055648640029,2,188.3649522939248,campus
12478,661.3992902496169,300.88006239675553,1.0,3.7037037037037037e-05,7,73.58309929104068,3,176.2820915185109,campus
12479,496.32122198109033,510.17093242523356,1.0,3.7037037037037037e-05,10,116.99182457631444,6,138.98264821781214,campus
12480,46.410687914514355,149.4366307721124,1.0,3.7037037037037037e-05,0,53.217709172219074,4,229.61811607443371,campus
12481,448.110655461027,20.137526373152436,1.0,3.7037037037037037e-05,2,106.40449904428893,1,197.457772261951,campus
12482,146.10391456675163,583.7327519032476,1.0,3.7037037037037037e-05,8,65.97707535831357,9,140.30643376306412,campus
12483,476.3370449204383,528.9230123617712,1.0,3.7037037037037037e-05,10,95.07900836708974,6,154.9977046333255,campus
12484,669.1829263684291,138.25331965126387,1.0,3.7037037037037037e-05,3,19.754849267562957,2,201.92963632049566,campus
12485,388.24862369756124,286.85124692503854,1.0,3.7037037037037037e-05,6,118.05711152795341,5,138.58865270505822,campus
12486,472.54864774666044,637.0700612390533,1.0,3.7037037037037037e-05,10,14.30471418244378,11,182.7378203949815,campus
12487,125.94148935956127,681.10182230226,1.0,3.7037037037037037e-05,8,65.99335766168058,9,165.02161330901808,campus
12488,233.68065654268648,37.63560272401323,1.0,3.7037037037037037e-05,1,98.9329644562805,0,164.99402087960755,campus
12489,330.2498442699143,218.9070470254597,1.0,3.7037037037037037e-05,1,106.45907071702531,5,162.99679622542536,campus
12490,80.8785735659866,189.59711860470398,1.0,3.7037037037037037e-05,0,66.09947327723873,4,185.0024961098096,campus
12491,476.025341887858,518.5234858096144,1.0,3.7037037037037037e-05,10,105.41478005707643,6,144.59720289469092,campus
12492,449.26596542326513,606.4561822177491,1.0,3.7037037037037037e-05,10,25.185644166973738,9,169.51179453747164,campus
12493,125.86520198990051,58.74420800268643,1.0,3.7037037037037037e-05,0,73.47028975249694,1,168.236254118978,campus
12494,482.99900937251465,741.1590516822562,1.0,3.7037037037037037e-05,10,118.53996032860891,11,208.15869204141262,campus
12495,467.34390077266966,500.0965931216998,1.0,3.7037037037037037e-05,10,123.51350556256119,6,125.93137840917946,campus
12496,560.2135605429376,701.1490457138175,1.0,3.7037037037037037e-05,10,120.70543825711869,11,122.2991501491397,campus
12497,221.97867239446217,689.3171459515369,1.0,3.7037037037037037e-05,9,88.07267665126194,8,144.26922852645657,campus
12498,420.3158616755656,416.158040057147,1.0,3.7037037037037037e-05,6,63.31895290576615,5,145.86666740124704,campus
12499,725.9569097495408,647.2847437595706,1.0,3.7037037037037037e-05,11,75.0015805331875,10,259.3326829901536,campus
12500,600.723407190528,488.18157973800743,1.0,3.7037037037037037e-05,7,126.18562947696807,11,145.82160375002496,campus
12501,67.36279490897661,668.841450784724,1.0,3.7037037037037037e-05,8,52.26131188542699,9,218.00549259937205,campus
12502,629.5835710406664,652.0564180237651,1.0,3.7037037037037037e-05,11,38.007758291233976,10,164.35690313432968,campus
12503,117.96250410117311,572.1268096821253,1.0,3.7037037037037037e-05,8,56.981248423951094,9,170.6145808209295,campus
12504,420.96314799188525,380.78425171284204,1.0,3.7037037037037037e-05,6,47.210259702483626,5,140.49482497772243,campus
12505,602.1314887982101,735.406104050599,1.0,3.7037037037037037e-05,11,123.57746380876692,10,174.83810468118332,campus
12506,324.35157105637967,664.587870095108,1.0,3.7037037037037037e-05,9,59.92741789907354,10,149.09745215987638,campus
12507,32.34177797884971,196.29396806121375,1.0,3.7037037037037037e-05,0,94.16983094448759,4,188.10572761394073,campus
12508,456.31391689865063,660.9938740323769,1.0,3.7037037037037037e-05,10,39.08187424525039,9,179.62301266730884,campus
12509,708.5033775982064,685.851159227981,1.0,3.7037037037037037e-05,11,82.2139797505469,10,248.71032970281897,campus
12510,114.01679418237438,425.9143068919146,1.0,3.7037037037037037e-05,4,55.652085849863,5,174.45909733391383,campus
12511,289.9666390989523,576.514156901801,1.0,3.7037037037037037e-05,9,48.013088197308434,10,183.87407356117848,campus
12512,32.150426658737366,712.3677422800893,1.0,3.7037037037037037e-05,8,107.92066527819881,9,263.85087048279604,campus
12513,628.8805701995951,90.5851954395666,1.0,3.7037037037037037e-05,3,42.855760907417626,2,164.74883711743175,campus
12514,42.74285268216636,255.2612930005516,1.0,3.7037037037037037e-05,4,129.3010561968683,0,140.07507162558244,campus
12515,679.0067252564862,535.2448793618572,1.0,3.7037037037037037e-05,11,91.6229517514657,7,162.8893405916785,campus
12516,81.54096173708845,294.5329809733266,1.0,3.7037037037037037e-05,4,80.53190330640804,0,170.23457402467048,campus
12517,496.1048220112699,266.18229824922895,1.0,3.7037037037037037e-05,6,111.65504850376021,2,144.2825944975975,campus
12518,36.91821021133285,344.72937389508996,1.0,3.7037037037037037e-05,4,63.81762389512564,0,227.17718293183515,campus
12519,689.8529610266531,288.1145151122658,1.0,3.7037037037037037e-05,7,92.92051075870337,3,167.1123894352562,campus
12520,585.1366353625998,352.8083650016515,1.0,3.7037037037037037e-05,7,72.85420071627152,6,119.35583756004118,campus
12521,280.0784174428254,541.9682716181582,1.0,3.7037037037037037e-05,9,81.64311783248404,5,167.80342086345632,campus
12522,313.0651442698841,161.15152522662004,1.0,3.7037037037037037e-05,1,48.780372812340815,2,158.87502576498554,campus
12523,403.81296988000486,522.0974185755498,1.0,3.7037037037037037e-05,10,119.94659227834092,9,159.62507059309593,campus
12524,308.8697371065677,152.00758364238655,1.0,3.7037037037037037e-05,1,39.2722843643736,2,161.16401266915886,campus
12525,523.4268381791969,485.40216167659446,1.0,3.7037037037037037e-05,6,124.41150610252267,10,149.01666763760963,campus
12526,485.41506071475374,465.5129241667197,1.0,3.7037037037037037e-05,6,93.04771663968653,10,159.0852505664675,campus
12527,439.7630821595675,499.2546486037054,1.0,3.7037037037037037e-05,10,127.45594270366993,6,128.17217958211506,campus
12528,524.900046978658,592.4274652402016,1.0,3.7037037037037037e-05,10,65.14098637704602,11,133.58044129514647,campus
12529,700.5579224548317,95.03432735863278,1.0,3.7037037037037037e-05,3,54.55319929586249,2,234.73564726097052,campus
12530,556.1179019525669,114.66469719609483,1.0,3.7037037037037037e-05,2,88.98092222592437,3,99.18336021919808,campus
12531,423.430797377983,248.10124286965038,1.0,3.7037037037037037e-05,2,131.08339534260705,6,133.61382627627887,campus
12532,529.4606805029775,345.85117173015453,1.0,3.7037037037037037e-05,6,67.93533945970142,7,128.48799059239948,campus
12533,133.27695513835084,398.6441766246644,1.0,3.7037037037037037e-05,4,46.67017796495805,5,149.36678058814118,campus
12534,540.1491509213307,260.56213224693965,1.0,3.7037037037037037e-05,6,134.73536844096554,2,153.9493595608276,campus
12535,158.33951360547505,583.7255989083162,1.0,3.7037037037037037e-05,8,76.08890682698583,9,128.62465032844162,campus
12536,623.8522343569597,455.2064414791282,1.0,3.7037037037037037e-05,7,86.74527938031412,11,171.22137662880482,campus
12537,19.654590082841565,5.241862617575802,1.0,3.7037037037037037e-05,0,140.48041933536723,1,287.0203372583428,campus
12538,558.1744238191369,323.7496762045909,1.0,3.7037037037037037e-05,6,103.56689994055299,7,108.97870050693543,campus
12539,19.887503814659254,384.89433684033605,1.0,3.7037037037037037e-05,4,74.43120547787218,8,249.81965781131936,campus
12540,641.6365109525117,438.5177557607877,1.0,3.7037037037037037e-05,7,65.68255095343443,6,185.45241056045327,campus
12541,28.99485574297916,374.19696022149475,1.0,3.7037037037037037e-05,4,64.5465864773874,5,251.6294502020115,campus
12542,711.1905301799255,473.4307218921504,1.0,3.7037037037037037e-05,7,114.16896199160898,11,160.42038444453533,campus
12543,307.2697781095653,504.9124998407658,1.0,3.7037037037037037e-05,9,121.65103550676842,5,133.43424165035933,campus
12544,156.59681793048426,516.2006352377139,1.0,3.7037037037037037e-05,8,124.54982711905284,4,155.40235905258777,campus
12545,738.6650115103586,484.25739987165144,1.0,3.7037037037037037e-05,7,138.4022552558021,11,162.6469679135977,campus
12546,126.09080953606684,524.6128352988144,1.0,3.7037037037037037e-05,8,104.21043224786739,4,153.92787494807132,campus
12547,671.113770089438,207.84044258141063,1.0,3.7037037037037037e-05,3,84.70628107768763,7,167.12440934159395,campus
12548,96.52846893273723,113.8578856085682,1.0,3.7037037037037037e-05,0,11.267185208201125,1,184.4161152960891,campus
12549,493.86538012933386,486.9004676219769,1.0,3.7037037037037037e-05,6,115.7297321015188,10,139.18918399424615,campus
12550,378.9341225023008,714.2572072938194,1.0,3.7037037037037037e-05,10,126.87651361515374,9,133.72290590351307,campus
12551,689.8682810774261,211.2481740948811,1.0,3.7037037037037037e-05,3,93.36635735827869,7,166.65117958833162,campus
12552,378.3422275185142,443.448481133939,1.0,3.7037037037037037e-05,6,113.07604496612943,5,119.7868564471816,campus
12553,515.6101310393262,258.9561068040603,1.0,3.7037037037037037e-05,6,124.77160186551494,2,142.52547902320234,campus
12554,84.9272934973784,337.63182378229453,1.0,3.7037037037037037e-05,4,37.53572119585582,5,199.077991903612,campus
12555,328.86762916576856,222.18748953117003,1.0,3.7037037037037037e-05,1,108.75181401608488,5,159.45158085082,campus
12556,724.44061802652,654.9560269753381,1.0,3.7037037037037037e-05,11,76.3793385505747,10,258.6400246079947,campus
12557,553.0802692696934,233.03164897975768,1.0,3.7037037037037037e-05,2,137.91143693968382,3,148.57953068838765,campus
12558,161.07320121469633,402.6228754943307,1.0,3.7037037037037037e-05,4,73.28265912583407,5,122.89131301651807,campus
12559,537.1599714013582,447.55358545346365,1.0,3.7037037037037037e-05,6,101.04190819676282,7,138.64562641759014,campus
12560,677.2526015180896,114.06778881492002,1.0,3.7037037037037037e-05,3,24.861152611453242,2,209.81610240249154,campus
12561,491.441727118384,139.37709579125485,1.0,3.7037037037037037e-05,2,27.894505346679335,3,164.00441025896666,campus
12562,448.93931113746754,490.33076234703753,1.0,3.7037037037037037e-05,6,117.67134475340681,10,134.59372847644846,campus
12563,536.2981790045802,631.6506809431422,1.0,3.7037037037037037e-05,10,69.06073856694258,11,118.76439412897079,campus
12564,493.90760272970186,391.316028380246,1.0,3.7037037037037037e-05,6,31.314452521849592,7,161.7939798725632,campus
12565,685.7822441247073,19.51765593039313,1.0,3.7037037037037037e-05,3,109.67430069525732,2,242.12532328890313,campus
12566,263.7894545430745,177.46703426548984,1.0,3.7037037037037037e-05,1,55.366596293824955,0,178.23141165232275,campus
12567,258.5225741891936,203.81758280195183,1.0,3.7037037037037037e-05,1,82.12558346469191,5,171.7759606905156,campus
12568,581.7477433601655,576.942405185161,1.0,3.7037037037037037e-05,11,86.67757060349031,10,123.21962247948359,campus
12569,44.690809936606364,535.3190659120276,1.0,3.7037037037037037e-05,8,100.90389324024638,4,168.39471017692927,campus
12570,592.161230762993,10.18950689477085,1.0,3.7037037037037037e-05,3,130.53750459709963,2,169.13451578843365,campus
12571,740.5682464298233,746.8725770701483,1.0,3.7037037037037037e-05,11,150.1721362795698,10,299.41098089617043,campus
12572,353.12846695346553,437.6186767560708,1.0,3.7037037037037037e-05,5,96.34899581849493,6,130.97539963509624,campus
12573,577.9663875713643,148.92657644987844,1.0,3.7037037037037037e-05,3,80.54650658479248,2,112.88472022093418,campus
12574,600.2472807261869,588.2204199979226,1.0,3.7037037037037037e-05,11,65.01772395328817,10,137.18335033843152,campus
12575,747.5257062519164,7.645009625217483,1.0,3.7037037037037037e-05,3,149.35496167105765,2,303.32394009680826,campus
12576,618.5736818964639,147.65337873732165,1.0,3.7037037037037037e-05,3,42.865801224182384,2,152.5993300371169,campus
12577,582.2031983807365,215.83393046576018,1.0,3.7037037037037037e-05,3,116.49141475830632,2,146.3240906168954,campus
12578,647.578854467802,587.7744818574303,1.0,3.7037037037037037e-05,11,36.55344553950737,10,183.40658334589727,campus
12579,630.0301421188266,17.093817720817018,1.0,3.7037037037037037e-05,3,110.43939309116939,2,194.76281231605836,campus
12580,583.5675735881325,276.6050369925595,1.0,3.7037037037037037e-05,7,120.79209666842533,6,151.46525297021873,campus
12581,212.23674685614685,478.67955813898305,1.0,3.7037037037037037e-05,5,124.89994568314995,4,158.15092662887272,campus
12582,234.73321079728748,14.701985677166038,1.0,3.7037037037037037e-05,1,119.20728509842894,0,178.9958156790869,campus
12583,439.5695465859801,573.724878033354,1.0,3.7037037037037037e-05,10,57.27309996712778,9,166.5895317187579,campus
12584,103.69868818751232,92.18563211508824,1.0,3.7037037037037037e-05,0,34.0848847123843,1,179.8924209084397,campus
12585,179.26774704728163,619.3846800444453,1.0,3.7037037037037037e-05,8,85.83035757972463,9,101.4445724880589,campus
12586,95.53100396675703,697.6688293934985,1.0,3.7037037037037037e-05,8,74.08598455939654,9,199.35973626166458,campus
12587,548.6103851546943,649.5019586945921,1.0,3.7037037037037037e-05,10,84.9455458509832,11,109.29105980099934,campus
12588,71.93318127565452,159.58453647665516,1.0,3.7037037037037037e-05,0,41.01608389277359,1,211.58305043287115,campus
12589,409.4637916507715,342.04088604186876,1.0,3.7037037037037037e-05,6,66.51539421996101,5,132.78410948940513,campus
12590,698.0458415869201,582.2922467588103,1.0,3.7037037037037037e-05,11,59.81793109777669,7,212.57400477191243,campus
12591,377.870843547321,269.82116880119315,1.0,3.7037037037037037e-05,6,137.68934386683625,5,142.63477386322472,campus
12592,201.76015836654938,256.92135765392953,1.0,3.7037037037037037e-05,5,141.30038340124383,1,153.93585242886962,campus
12593,649.1302383903031,265.27212727593366,1.0,3.7037037037037037e-05,7,109.04059789230594,3,140.66412530527575,campus
12594,617.9159424335483,438.20474872543673,1.0,3.7037037037037037e-05,7,73.8965092363627,6,163.29013784826859,campus
12595,284.01142329625395,226.42887536559113,1.0,3.7037037037037037e-05,1,101.76334699970562,5,147.77568595098094,campus
12596,224.11941433151642,257.4639236301461,1.0,3.7037037037037037e-05,5,129.66154477206746,1,144.26795892380073,campus
12597,677.4586808841934,671.5337200975808,1.0,3.7037037037037037e-05,11,53.015015336585,10,215.1567326568834,campus
12598,312.56548515592925,393.0860017555253,1.0,3.7037037037037037e-05,5,37.124323671517594,6,156.29113784742012,campus
12599,625.2462760120507,416.1023526764303,1.0,3.7037037037037037e-05,7,51.29828206632081,6,163.02530006810164,campus
12600,281.1258654967825,138.69586111107745,1.0,3.7037037037037037e-05,1,13.982946497196272,2,187.10386331612204,campus
12601,75.10375322857197,206.14750169366286,1.0,3.7037037037037037e-05,0,83.48697268755983,4,169.02685010386037,campus
12602,606.0948327212009,39.65111886579588,1.0,3.7037037037037037e-05,3,98.02174998330338,2,162.4444036077235,campus
12603,27.97581871325046,206.83536745131835,1.0,3.7037037037037037e-05,0,105.07839652036695,4,179.71728667648782,campus
12604,233.56666351433853,558.5111301627371,1.0,3.7037037037037037e-05,9,80.32575973554543,8,154.4178450223594,campus
12605,673.2848190435938,179.97931655797157,1.0,3.7037037037037037e-05,3,58.27038194821532,7,195.06517702573345,campus
12606,312.644421410413,17.77797285065707,1.0,3.7037037037037037e-05,1,111.63464619071955,2,188.36523922882768,campus
12607,735.4786205913759,217.7312173142602,1.0,3.7037037037037037e-05,3,123.13154475400907,7,176.01819814608706,campus
12608,544.1472025982382,429.81673382335657,1.0,3.7037037037037037e-05,6,94.55216196737868,7,123.85019710641564,campus
12609,276.1222413425356,635.716145068731,1.0,3.7037037037037037e-05,9,12.916573161005878,8,182.9817484324902,campus
12610,81.55915445387932,512.6846953460425,1.0,3.7037037037037037e-05,8,111.57016459442067,4,139.0362413032404,campus
12611,1.4596019051721034,516.6626813826385,1.0,3.7037037037037037e-05,8,141.12653799222028,4,169.65978488006942,campus
12612,374.8836036875862,409.8275557508848,1.0,3.7037037037037037e-05,6,99.43832400664942,5,100.779862934321,campus
12613,309.3169016489557,394.626175924029,1.0,3.7037037037037037e-05,5,35.24052570133758,6,159.70631690957705,campus
12614,324.62089653482246,352.54476845918214,1.0,3.7037037037037037e-05,5,49.02210223097379,6,144.71056963841403,campus
12615,145.53687632032526,182.8412641806475,1.0,3.7037037037037037e-05,0,77.98323503573904,1,147.05941694921913,campus
12616,708.4416862865411,183.59658826901895,1.0,3.7037037037037037e-05,3,79.65379000269998,7,197.97752384669715,campus
12617,206.86040587675294,730.2393427750965,1.0,3.7037037037037037e-05,9,129.65732640523947,8,155.5991608542142,campus
12618,336.8750481097699,42.429533205063834,1.0,3.7037037037037037e-05,1,99.68039910941879,2,154.56092892008084,campus
12619,599.4552892078699,537.7071602406736,1.0,3.7037037037037037e-05,11,102.18198468166099,10,157.27933457392535,campus
12620,67.81935849674832,45.66180545178253,1.0,3.7037037037037037e-05,0,83.13919527612269,1,227.01639901689578,campus
12621,724.3502176856093,740.3300605886722,1.0,3.7037037037037037e-05,11,135.87601761177407,10,281.9385153247112,campus
12622,704.1679225212506,639.6675231152559,1.0,3.7037037037037037e-05,11,51.92333823223471,10,237.00536689338665,campus
12623,597.5810349871563,627.5795272192205,1.0,3.7037037037037037e-05,11,57.3465880947892,10,129.93452405609693,campus
12624,149.48281491234437,240.44792064958958,1.0,3.7037037037037037e-05,0,128.53772557071937,4,144.94789712723855,campus
12625,678.8506130809724,115.23304095710091,1.0,3.7037037037037037e-05,3,25.86406268095001,2,211.35654906675592,campus
12626,452.8340968646832,118.70049107901761,1.0,3.7037037037037037e-05,2,16.045744753567792,1,172.31503206737784,campus
12627,57.99028446306397,354.39862023528366,1.0,3.7037037037037037e-05,4,40.6770605193423,5,223.50983340842012,campus
12628,259.0874249676973,53.132699377655136,1.0,3.7037037037037037e-05,1,74.75862927092493,0,180.36210909037956,campus
12629,702.9662215470654,45.77974877704111,1.0,3.7037037037037037e-05,3,92.48140075136088,2,248.15052898462307,campus
12630,203.0188164491351,332.6091987379432,1.0,3.7037037037037037e-05,5,88.03157223971075,4,117.09928750037865,campus
12631,139.78332048477472,733.8031684496433,1.0,3.7037037037037037e-05,8,119.50289688321844,9,178.82620892787642,campus
12632,163.7982648858821,383.1995771692987,1.0,3.7037037037037037e-05,4,70.83524849940628,5,117.1747995725664,campus
12633,364.9613752443917,442.44042254605523,1.0,3.7037037037037037e-05,5,108.50886619115558,6,123.36179102564402,campus
12634,370.7884160912294,610.8409726654493,1.0,3.7037037037037037e-05,9,91.06373616442568,10,97.75623992578846,campus
12635,484.0192480475245,411.7821507420753,1.0,3.7037037037037037e-05,6,41.00095410674939,7,174.86468699507324,campus
12636,208.2101683714219,610.3731370192111,1.0,3.7037037037037037e-05,9,73.61392566258186,8,115.4301585388056,campus
12637,608.3510727550942,554.9329988362058,1.0,3.7037037037037037e-05,11,82.90385150516244,10,156.51574076425973,campus
12638,644.7586024216455,629.9738427010178,1.0,3.7037037037037037e-05,11,11.879976063342507,10,177.1657770986396,campus
12639,396.6983193149928,200.58812061723896,1.0,3.7037037037037037e-05,2,103.91313115021104,1,138.66815966189205,campus
12640,358.04641885692575,355.7639109548086,1.0,3.7037037037037037e-05,5,79.57896161175327,6,111.19401215356712,campus
12641,395.759150075515,452.0427287770744,1.0,3.7037037037037037e-05,6,106.02520285112784,5,138.9994905241222,campus
12642,377.9198999116258,16.782123948677075,1.0,3.7037037037037037e-05,2,140.4021100558744,1,145.31837812012003,campus
12643,347.15941452795005,639.8998674713937,1.0,3.7037037037037037e-05,9,68.50032776580858,10,121.6434795965699,campus
12644,589.0995502040427,554.0278438929715,1.0,3.7037037037037037e-05,11,95.69146586733794,10,139.92042380030205,campus
12645,452.27365523219737,341.68476902128907,1.0,3.7037037037037037e-05,6,35.96118561995453,5,174.69548696366775,campus
12646,348.0382911989956,605.003270622201,1.0,3.7037037037037037e-05,9,69.9345396742307,10,121.10671131261216,campus
12647,361.251255391032,446.84119939122667,1.0,3.7037037037037037e-05,5,108.54689253627778,6,128.89757584128887,campus
12648,743.1212010673097,694.0573432437275,1.0,3.7037037037037037e-05,11,112.98355223799872,10,284.2811569564519,campus
12649,578.6381508397013,703.0149394552901,1.0,3.7037037037037037e-05,11,110.01965374176872,10,136.42175539596653,campus
12650,522.5776655770254,16.91835932258005,1.0,3.7037037037037037e-05,2,120.96436285075251,3,170.59225897722496,campus
12651,663.3359871135196,462.08925934789323,1.0,3.7037037037037037e-05,7,88.33786647448245,11,161.74622756165454,campus
12652,310.9503110151595,245.02975593466718,1.0,3.7037037037037037e-05,1,124.07112395099328,5,132.6490434941972,campus
12653,132.42833382352487,480.9912346890619,1.0,3.7037037037037037e-05,4,113.68323325788155,8,147.82482509085511,campus
12654,3.542868938289741,512.0905637061489,1.0,3.7037037037037037e-05,8,143.3046732081805,4,164.69061659020014,campus
12655,455.0713790583958,184.02576440544127,1.0,3.7037037037037037e-05,2,60.63505670460438,1,184.25180812653008,campus
12656,211.94942100712112,11.414000581285462,1.0,3.7037037037037037e-05,1,132.49499065062258,0,163.88756579095323,campus
12657,37.677009517550026,70.3362252825504,1.0,3.7037037037037037e-05,0,77.9656143074887,1,248.9602195473301,campus
12658,543.9105883136434,75.45429766357373,1.0,3.7037037037037037e-05,2,90.7428143874749,3,121.33240009218206,campus
12659,669.4254043891448,638.7031353533044,1.0,3.7037037037037037e-05,11,21.024026599092178,10,202.28213123535394,campus
12660,574.5337769063037,110.99749583122431,1.0,3.7037037037037037e-05,3,81.42129832225844,2,107.70460924093491,campus
12661,725.5235323651916,384.9467226593652,1.0,3.7037037037037037e-05,7,71.55037510659929,11,248.924041867674,campus
12662,186.946645957784,446.2612821106831,1.0,3.7037037037037037e-05,4,117.9928001141532,5,118.20859106140719,campus
12663,156.75317895992205,89.13555176781655,1.0,3.7037037037037037e-05,0,72.54042813735471,1,128.88151426322455,campus
12664,459.61534080695225,386.74148890559957,1.0,3.7037037037037037e-05,6,14.954171580338976,5,179.43227342969755,campus
12665,557.3742997816531,318.955554802885,1.0,3.7037037037037037e-05,6,105.30127238809288,7,111.97317254125561,campus
12666,666.204333924635,344.8523520133594,1.0,3.7037037037037037e-05,7,31.457283452459503,6,200.64993744130786,campus
12667,498.14355161523713,663.2262300886655,1.0,3.7037037037037037e-05,10,49.958515965271175,11,161.57847430879053,campus
12668,735.5271671114397,142.68460746686813,1.0,3.7037037037037037e-05,3,82.71119426627013,7,245.15708712391773,campus
12669,290.7247019421046,608.9930739492406,1.0,3.7037037037037037e-05,9,17.76681832364445,10,177.58501338630066,campus
12670,496.41339245820495,614.0400008208958,1.0,3.7037037037037037e-05,10,30.259272363403227,11,158.6654968337075,campus
12671,363.89117095185816,546.0282870420162,1.0,3.7037037037037037e-05,9,113.80784567333339,10,129.6017629487399,campus
12672,181.4189905556653,44.16972326479084,1.0,3.7037037037037037e-05,0,119.21040257614037,1,127.79025577483512,campus
12673,174.19763200290413,463.2504813580066,1.0,3.7037037037037037e-05,4,120.17284862555424,5,138.79022981665852,campus
12674,699.1187905746916,462.2536701136694,1.0,3.7037037037037037e-05,7,98.61298876999292,11,167.33428378692432,campus
12675,124.20560723154234,380.32895558272304,1.0,3.7037037037037037e-05,4,31.27741551896719,5,156.54007136794664,campus
12676,595.7378936010667,675.2583494845546,1.0,3.7037037037037037e-05,11,78.45223582381614,10,138.05601154282854,campus
12677,596.944876491301,533.1114217964293,1.0,3.7037037037037037e-05,11,107.40566594926037,10,157.77293094842832,campus
12678,451.63553547232607,281.1972835097132,1.0,3.7037037037037037e-05,6,94.34739636169883,2,157.29856691582302,campus
12679,156.06118165086124,150.65950714085398,1.0,3.7037037037037037e-05,0,67.6866128420269,1,127.23494113947226,campus
12680,506.1037926421683,256.9373227135652,1.0,3.7037037037037037e-05,6,123.35640187159471,2,137.67793929122922,campus
12681,633.7430638795975,391.3942972875993,1.0,3.7037037037037037e-05,7,27.19923801577627,6,166.9273499964083,campus
12682,403.58515705819394,524.0672314839585,1.0,3.7037037037037037e-05,10,118.40738586627371,9,158.20255193136384,campus
