regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,24,0.75,4.0,256,0,2048,8192,6656,10550.587,12898.451,12266.314,0.7308
mixed,32,24,0.75,4.0,256,0,4096,16384,13312,20722.484,25431.541,37998.544,3.6687
mixed,32,24,0.75,4.0,256,512,128,512,416,1087.914,1269.93,1122.603,0.1906
mixed,32,24,0.75,4.0,256,512,256,1024,832,1676.143,2063.057,1773.97,0.2528
mixed,32,24,0.75,4.0,256,512,512,2048,1664,3057.242,3662.206,3077.565,0.0336
mixed,32,24,0.75,4.0,256,512,1024,4096,3328,5619.083,6781.208,5683.377,0.0553
mixed,32,24,0.75,4.0,256,512,2048,8192,6656,10701.405,13047.125,12473.256,0.7554
mixed,32,24,0.75,4.0,256,512,4096,16384,13312,20864.243,25568.731,38440.925,3.7362
mixed,32,24,0.75,4.0,256,1024,128,512,416,1221.707,1399.116,1258.377,0.2067
mixed,32,24,0.75,4.0,256,1024,256,1024,832,1785.104,2154.164,1865.071,0.2167
mixed,32,24,0.75,4.0,256,1024,512,2048,1664,3147.995,3745.759,3167.486,0.0326
mixed,32,24,0.75,4.0,256,1024,1024,4096,3328,5755.638,6966.625,5777.205,0.0178
mixed,32,24,0.75,4.0,256,1024,2048,8192,6656,10879.585,13213.457,13199.727,0.9941
mixed,32,24,0.75,4.0,256,1024,4096,16384,13312,21025.72,25716.245,38500.439,3.7255
mixed,32,24,0.75,4.0,256,2048,128,512,416,1488.172,1667.949,1522.061,0.1885
mixed,32,24,0.75,4.0,256,2048,256,1024,832,2052.756,2409.554,2135.153,0.2309
mixed,32,24,0.75,4.0,256,2048,512,2048,1664,3343.035,3890.497,3355.582,0.0229
mixed,32,24,0.75,4.0,256,2048,1024,4096,3328,5912.24,7299.33,5959.827,0.0343
mixed,32,24,0.75,4.0,256,2048,2048,8192,6656,12479.115,15916.459,14585.441,0.6128
mixed,32,24,0.75,4.0,256,2048,4096,16384,13312,24936.149,29830.078,39182.876,2.9111
mixed,32,24,0.75,4.0,256,4096,128,512,416,1995.439,2178.388,2037.842,0.2318
mixed,32,24,0.75,4.0,256,4096,256,1024,832,2580.758,2955.064,2661.976,0.217
mixed,32,24,0.75,4.0,256,4096,512,2048,1664,3878.079,4424.098,3882.241,0.0076
mixed,32,24,0.75,4.0,256,4096,1024,4096,3328,6337.205,7492.288,6340.116,0.0025
mixed,32,24,0.75,4.0,256,4096,2048,8192,6656,12542.187,17321.91,14631.97,0.4372
mixed,32,24,0.75,4.0,256,4096,4096,16384,13312,37685.792,45941.641,39857.493,0.263
mixed,32,24,0.75,4.0,256,8192,128,512,416,2989.815,3185.469,3021.53,0.1621
mixed,32,24,0.75,4.0,256,8192,256,1024,832,3587.739,3989.09,3680.991,0.2323
mixed,32,24,0.75,4.0,256,8192,512,2048,1664,4929.291,5514.64,4915.819,-0.023
mixed,32,24,0.75,4.0,256,8192,1024,4096,3328,7415.874,8627.435,7376.474,-0.0325
mixed,32,24,0.75,4.0,256,8192,2048,8192,6656,13010.609,14849.382,14672.319,0.9037
mixed,32,24,0.75,4.0,256,8192,4096,16384,13312,37500.149,46780.159,41080.074,0.3858
mixed,32,24,0.75,4.0,512,0,128,512,416,1153.321,1344.65,1197.42,0.2305
mixed,32,24,0.75,4.0,512,0,256,1024,832,1756.014,2140.466,1850.256,0.2451
mixed,32,24,0.75,4.0,512,0,512,2048,1664,3132.765,3730.4,3150.427,0.0296
mixed,32,24,0.75,4.0,512,0,1024,4096,3328,5665.456,6831.451,5756.624,0.0782
mixed,32,24,0.75,4.0,512,0,2048,8192,6656,10753.37,13104.18,12192.263,0.6121
mixed,32,24,0.75,4.0,512,0,4096,16384,13312,20928.272,25647.764,38287.58,3.6782
mixed,32,24,0.75,4.0,512,512,128,512,416,1371.306,1546.989,1406.153,0.1984
mixed,32,24,0.75,4.0,512,512,256,1024,832,1945.617,2331.316,2040.53,0.2461
mixed,32,24,0.75,4.0,512,512,512,2048,1664,3324.509,3922.082,3345.339,0.0349
mixed,32,24,0.75,4.0,512,512,1024,4096,3328,5909.681,7116.544,5952.563,0.0355
mixed,32,24,0.75,4.0,512,512,2048,8192,6656,11020.19,13357.236,13168.722,0.9193
mixed,32,24,0.75,4.0,512,512,4096,16384,13312,21159.955,25904.992,38673.156,3.6908
mixed,32,24,0.75,4.0,512,1024,128,512,416,1595.726,1774.415,1634.989,0.2197
mixed,32,24,0.75,4.0,512,1024,256,1024,832,2158.77,2516.792,2239.892,0.2266
mixed,32,24,0.75,4.0,512,1024,512,2048,1664,3513.919,4110.885,3525.245,0.019
mixed,32,24,0.75,4.0,512,1024,1024,4096,3328,6103.286,7341.152,6144.691,0.0334
mixed,32,24,0.75,4.0,512,1024,2048,8192,6656,11817.414,14231.65,14041.338,0.9212
mixed,32,24,0.75,4.0,512,1024,4096,16384,13312,21568.765,26173.506,39181.337,3.8249
mixed,32,24,0.75,4.0,512,2048,128,512,416,2041.039,2218.962,2079.41,0.2157
mixed,32,24,0.75,4.0,512,2048,256,1024,832,2612.5,2974.872,2694.23,0.2255
mixed,32,24,0.75,4.0,512,2048,512,2048,1664,3905.313,4489.066,3908.868,0.0061
mixed,32,24,0.75,4.0,512,2048,1024,4096,3328,6499.638,7743.362,6515.16,0.0125
mixed,32,24,0.75,4.0,512,2048,2048,8192,6656,14037.974,19250.632,16171.503,0.4093
mixed,32,24,0.75,4.0,512,2048,4096,16384,13312,35853.047,43425.497,40637.888,0.6319
mixed,32,24,0.75,4.0,512,4096,128,512,416,2823.864,3005.116,2864.661,0.2251
mixed,32,24,0.75,4.0,512,4096,256,1024,832,3393.628,3746.787,3468.702,0.2126
mixed,32,24,0.75,4.0,512,4096,512,2048,1664,4808.936,5368.621,4804.139,-0.0086
mixed,32,24,0.75,4.0,512,4096,1024,4096,3328,7230.942,8434.626,7278.111,0.0392
mixed,32,24,0.75,4.0,512,4096,2048,8192,6656,13923.128,18905.667,14811.51,0.1783
mixed,32,24,0.75,4.0,512,4096,4096,16384,13312,40829.467,50195.979,41294.116,0.0496
mixed,32,24,0.75,4.0,512,8192,128,512,416,4326.948,4501.829,4369.986,0.2461
mixed,32,24,0.75,4.0,512,8192,256,1024,832,4884.648,5242.384,4967.754,0.2323
mixed,32,24,0.75,4.0,512,8192,512,2048,1664,6151.474,7132.194,6569.116,0.4259
mixed,32,24,0.75,4.0,512,8192,1024,4096,3328,9063.465,10208.38,9046.798,-0.0146
mixed,32,24,0.75,4.0,512,8192,2048,8192,6656,14830.909,16491.218,15849.899,0.6137
mixed,32,24,0.75,4.0,512,8192,4096,16384,13312,40548.923,50393.021,42581.219,0.2064
mixed,32,24,0.75,4.0,1024,0,128,512,416,1557.039,1724.625,1594.254,0.2221
mixed,32,24,0.75,4.0,1024,0,256,1024,832,2100.466,2460.821,2192.18,0.2545
mixed,32,24,0.75,4.0,1024,0,512,2048,1664,3395.489,4218.02,3647.074,0.3059
mixed,32,24,0.75,4.0,1024,0,1024,4096,3328,6209.91,7420.486,6265.587,0.046
mixed,32,24,0.75,4.0,1024,0,2048,8192,6656,11356.74,13740.474,13939.352,1.0834
mixed,32,24,0.75,4.0,1024,0,4096,16384,13312,21452.408,26194.825,39154.973,3.7328
mixed,32,24,0.75,4.0,1024,512,128,512,416,1943.919,2112.498,1979.984,0.2139
mixed,32,24,0.75,4.0,1024,512,256,1024,832,2472.533,2817.304,2549.656,0.2237
mixed,32,24,0.75,4.0,1024,512,512,2048,1664,3742.882,4595.785,4036.834,0.3446
mixed,32,24,0.75,4.0,1024,512,1024,4096,3328,6595.545,7820.74,6629.176,0.0274
mixed,32,24,0.75,4.0,1024,512,2048,8192,6656,13356.658,16593.869,15824.904,0.7625
mixed,32,24,0.75,4.0,1024,512,4096,16384,13312,25631.194,28935.009,39499.892,4.1978
mixed,32,24,0.75,4.0,1024,1024,128,512,416,2328.309,2498.327,2362.454,0.2008
mixed,32,24,0.75,4.0,1024,1024,256,1024,832,2858.552,3199.644,2936.315,0.228
mixed,32,24,0.75,4.0,1024,1024,512,2048,1664,4103.749,4655.175,4409.828,0.5551
mixed,32,24,0.75,4.0,1024,1024,1024,4096,3328,7002.557,8263.499,7022.721,0.016
mixed,32,24,0.75,4.0,1024,1024,2048,8192,6656,15958.001,20103.121,15903.565,-0.0131
mixed,32,24,0.75,4.0,1024,1024,4096,16384,13312,38268.65,45886.511,40367.847,0.2756
mixed,32,24,0.75,4.0,1024,2048,128,512,416,3086.171,3258.461,3122.555,0.2112
mixed,32,24,0.75,4.0,1024,2048,256,1024,832,3623.743,3969.796,3701.985,0.2261
mixed,32,24,0.75,4.0,1024,2048,512,2048,1664,4840.906,5755.121,5175.274,0.3657
mixed,32,24,0.75,4.0,1024,2048,1024,4096,3328,7722.915,8930.51,7800.226,0.064
mixed,32,24,0.75,4.0,1024,2048,2048,8192,6656,16747.025,24802.874,14024.027,-0.338
mixed,32,24,0.75,4.0,1024,2048,4096,16384,13312,42140.055,51473.471,42130.871,-0.001
mixed,32,24,0.75,4.0,1024,4096,128,512,416,4617.385,4799.912,4659.691,0.2318
mixed,32,24,0.75,4.0,1024,4096,256,1024,832,5164.078,5512.977,5242.603,0.2251
mixed,32,24,0.75,4.0,1024,4096,512,2048,1664,6410.071,6946.746,6814.775,0.7541
mixed,32,24,0.75,4.0,1024,4096,1024,4096,3328,9293.044,10481.851,9312.468,0.0163
mixed,32,24,0.75,4.0,1024,4096,2048,8192,6656,17319.64,20547.22,16792.369,-0.1634
mixed,32,24,0.75,4.0,1024,4096,4096,16384,13312,43426.6,53291.154,42442.173,-0.0998
mixed,32,24,0.75,4.0,1024,8192,128,512,416,7609.191,7800.351,7666.757,0.3011
mixed,32,24,0.75,4.0,1024,8192,256,1024,832,8176.652,8523.243,8629.741,1.3073
mixed,32,24,0.75,4.0,1024,8192,512,2048,1664,10090.708,10641.563,10096.535,0.0106
mixed,32,24,0.75,4.0,1024,8192,1024,4096,3328,12587.049,13747.004,12569.554,-0.0151
mixed,32,24,0.75,4.0,1024,8192,2048,8192,6656,18341.314,19858.487,18375.838,0.0228
mixed,32,24,0.75,4.0,1024,8192,4096,16384,13312,42745.027,53209.466,43549.106,0.0768
mixed,32,24,0.75,4.0,2048,0,128,512,416,3078.043,3245.725,3111.26,0.1981
mixed,32,24,0.75,4.0,2048,0,256,1024,832,3608.705,3950.243,3688.257,0.2329
mixed,32,24,0.75,4.0,2048,0,512,2048,1664,4866.35,5782.292,5213.52,0.379
mixed,32,24,0.75,4.0,2048,0,1024,4096,3328,7764.197,9002.063,7826.279,0.0502
mixed,32,24,0.75,4.0,2048,0,2048,8192,6656,17826.523,23894.773,15426.193,-0.3956
mixed,32,24,0.75,4.0,2048,0,4096,16384,13312,40729.004,49477.821,42174.365,0.1652
mixed,32,24,0.75,4.0,2048,512,128,512,416,3812.035,3983.842,3849.698,0.2192
mixed,32,24,0.75,4.0,2048,512,256,1024,832,4353.736,4691.403,4427.878,0.2196
mixed,32,24,0.75,4.0,2048,512,512,2048,1664,5570.994,6544.446,5973.622,0.4136
mixed,32,24,0.75,4.0,2048,512,1024,4096,3328,8541.549,9756.728,8826.863,0.2348
mixed,32,24,0.75,4.0,2048,512,2048,8192,6656,19735.698,26126.728,18187.294,-0.2423
mixed,32,24,0.75,4.0,2048,512,4096,16384,13312,42629.639,52071.991,42750.597,0.0128
mixed,32,24,0.75,4.0,2048,1024,128,512,416,4533.449,4721.13,4588.747,0.2946
mixed,32,24,0.75,4.0,2048,1024,256,1024,832,5079.023,5427.378,5160.015,0.2325
mixed,32,24,0.75,4.0,2048,1024,512,2048,1664,6719.359,7307.366,6731.071,0.0199
mixed,32,24,0.75,4.0,2048,1024,1024,4096,3328,9327.796,10533.921,9319.224,-0.0071
mixed,32,24,0.75,4.0,2048,1024,2048,8192,6656,20078.677,26777.147,18098.784,-0.2956
mixed,32,24,0.75,4.0,2048,1024,4096,16384,13312,43658.102,53568.652,43754.513,0.0097
mixed,32,24,0.75,4.0,2048,2048,128,512,416,6013.846,6180.089,6039.222,0.1526
mixed,32,24,0.75,4.0,2048,2048,256,1024,832,6569.852,6911.455,6635.134,0.1911
mixed,32,24,0.75,4.0,2048,2048,512,2048,1664,7783.627,8864.111,8312.113,0.4891
mixed,32,24,0.75,4.0,2048,2048,1024,4096,3328,10774.342,12066.511,10842.92,0.0531
mixed,32,24,0.75,4.0,2048,2048,2048,8192,6656,21279.337,26208.01,20820.671,-0.0931
mixed,32,24,0.75,4.0,2048,2048,4096,16384,13312,44377.024,54383.448,44288.379,-0.0089
mixed,32,24,0.75,4.0,2048,4096,128,512,416,8940.789,9112.439,8955.188,0.0839
mixed,32,24,0.75,4.0,2048,4096,256,1024,832,9491.322,9832.73,9547.67,0.165
mixed,32,24,0.75,4.0,2048,4096,512,2048,1664,10742.499,11829.514,11377.257,0.5839
mixed,32,24,0.75,4.0,2048,4096,1024,4096,3328,13895.908,15080.78,13072.059,-0.6953
mixed,32,24,0.75,4.0,2048,4096,2048,8192,6656,18282.381,27037.185,19697.695,0.1617
mixed,32,24,0.75,4.0,2048,4096,4096,16384,13312,42464.72,54756.007,44355.549,0.1538
mixed,32,24,0.75,4.0,2048,8192,128,512,416,14721.195,14897.998,14735.594,0.0814
mixed,32,24,0.75,4.0,2048,8192,256,1024,832,15341.875,15712.016,15416.433,0.2014
mixed,32,24,0.75,4.0,2048,8192,512,2048,1664,16603.615,17178.881,16596.7,-0.012
mixed,32,24,0.75,4.0,2048,8192,1024,4096,3328,19042.038,20069.443,18923.128,-0.1157
mixed,32,24,0.75,4.0,2048,8192,2048,8192,6656,23773.638,25878.256,24236.357,0.2199
mixed,32,24,0.75,4.0,2048,8192,4096,16384,13312,44948.871,55172.08,44600.709,-0.0341
pure,32,29,0.9062,4.0,0,0,128,512,476,244.706,270.723,253.154,0.3247
pure,32,29,0.9062,4.0,0,0,256,1024,952,454.788,495.237,462.117,0.1812
pure,32,29,0.9062,4.0,0,0,512,2048,1904,857.064,923.817,881.385,0.3643
pure,32,29,0.9062,4.0,0,0,1024,4096,3808,1655.887,1778.512,1681.905,0.2122
pure,32,29,0.9062,4.0,0,0,2048,8192,7616,3243.49,3474.817,3278.691,0.1522
pure,32,29,0.9062,4.0,0,0,4096,16384,15232,6390.88,6844.797,6435.327,0.0979
mixed,32,29,0.9062,4.0,16,0,128,512,476,896.873,1069.066,1025.034,0.7443
mixed,32,29,0.9062,4.0,16,0,256,1024,952,1658.639,1838.194,1761.711,0.574
mixed,32,29,0.9062,4.0,16,0,512,2048,1904,3011.005,3376.032,3224.158,0.5839
mixed,32,29,0.9062,4.0,16,0,1024,4096,3808,5898.299,6467.773,6181.407,0.4971
mixed,32,29,0.9062,4.0,16,0,2048,8192,7616,11814.127,12789.429,13624.385,1.8561
mixed,32,29,0.9062,4.0,16,0,4096,16384,15232,23581.987,25344.829,40655.969,9.6855
mixed,32,29,0.9062,4.0,16,512,128,512,476,929.833,1103.273,1039.82,0.6342
mixed,32,29,0.9062,4.0,16,512,256,1024,952,1721.743,1911.762,1788.273,0.3501
mixed,32,29,0.9062,4.0,16,512,512,2048,1904,3107.166,3470.851,3265.601,0.4356
mixed,32,29,0.9062,4.0,16,512,1024,4096,3808,5982.204,6547.746,6230.263,0.4386
mixed,32,29,0.9062,4.0,16,512,2048,8192,7616,11885.427,12860.856,13566.204,1.7231
mixed,32,29,0.9062,4.0,16,512,4096,16384,15232,23618.182,25394.769,40833.669,9.6902
mixed,32,29,0.9062,4.0,16,1024,128,512,476,983.208,1151.561,1105.577,0.7269
mixed,32,29,0.9062,4.0,16,1024,256,1024,952,1738.478,1920.594,1809.137,0.388
mixed,32,29,0.9062,4.0,16,1024,512,2048,1904,3156.672,3538.209,3280.674,0.325
mixed,32,29,0.9062,4.0,16,1024,1024,4096,3808,6086.396,6653.884,6256.409,0.2996
mixed,32,29,0.9062,4.0,16,1024,2048,8192,7616,11955.749,12918.297,14865.809,3.0233
mixed,32,29,0.9062,4.0,16,1024,4096,16384,15232,23698.74,25451.856,40880.569,9.8007
mixed,32,29,0.9062,4.0,16,2048,128,512,476,1126.764,1307.467,1242.059,0.638
mixed,32,29,0.9062,4.0,16,2048,256,1024,952,1843.697,2014.162,1935.409,0.538
mixed,32,29,0.9062,4.0,16,2048,512,2048,1904,3188.445,3552.639,3341.057,0.419
mixed,32,29,0.9062,4.0,16,2048,1024,4096,3808,6217.019,6824.421,6285.625,0.1129
mixed,32,29,0.9062,4.0,16,2048,2048,8192,7616,12153.582,13125.874,15131.603,3.0629
mixed,32,29,0.9062,4.0,16,2048,4096,16384,15232,23825.016,25601.137,41811.096,10.1266
mixed,32,29,0.9062,4.0,16,4096,128,512,476,1390.668,1565.388,1506.959,0.6656
mixed,32,29,0.9062,4.0,16,4096,256,1024,952,2127.314,2317.496,2201.172,0.3884
mixed,32,29,0.9062,4.0,16,4096,512,2048,1904,3402.688,3746.977,3583.296,0.5246
mixed,32,29,0.9062,4.0,16,4096,1024,4096,3808,6358.229,6961.346,6447.609,0.1482
mixed,32,29,0.9062,4.0,16,4096,2048,8192,7616,12966.206,14192.482,14924.744,1.5971
mixed,32,29,0.9062,4.0,16,4096,4096,16384,15232,28759.282,29895.107,42570.725,12.1598
mixed,32,29,0.9062,4.0,16,8192,128,512,476,1862.993,2074.384,2007.284,0.6826
mixed,32,29,0.9062,4.0,16,8192,256,1024,952,2667.545,2819.065,2735.035,0.4454
mixed,32,29,0.9062,4.0,16,8192,512,2048,1904,3962.693,4325.928,4123.556,0.4429
mixed,32,29,0.9062,4.0,16,8192,1024,4096,3808,6809.059,7381.735,6915.007,0.185
mixed,32,29,0.9062,4.0,16,8192,2048,8192,7616,12902.903,13898.181,14888.04,1.9946
mixed,32,29,0.9062,4.0,16,8192,4096,16384,15232,28236.902,31106.753,41678.476,4.6837
mixed,32,29,0.9062,4.0,32,0,128,512,476,897.993,1069.45,1024.937,0.7404
mixed,32,29,0.9062,4.0,32,0,256,1024,952,1658.002,1840.082,1762.64,0.5747
mixed,32,29,0.9062,4.0,32,0,512,2048,1904,3012.54,3376.574,3228.099,0.5921
mixed,32,29,0.9062,4.0,32,0,1024,4096,3808,5897.876,6468.511,6185.915,0.5048
mixed,32,29,0.9062,4.0,32,0,2048,8192,7616,11824.197,12787.377,13592.568,1.836
mixed,32,29,0.9062,4.0,32,0,4096,16384,15232,23578.116,25338.002,41181.176,10.0024
mixed,32,29,0.9062,4.0,32,512,128,512,476,929.384,1103.66,1040.397,0.637
mixed,32,29,0.9062,4.0,32,512,256,1024,952,1720.399,1912.014,1790.479,0.3657
mixed,32,29,0.9062,4.0,32,512,512,2048,1904,3109.336,3470.781,3263.168,0.4256
mixed,32,29,0.9062,4.0,32,512,1024,4096,3808,5990.931,6553.788,6229.493,0.4238
mixed,32,29,0.9062,4.0,32,512,2048,8192,7616,11884.314,12853.401,13848.294,2.0266
mixed,32,29,0.9062,4.0,32,512,4096,16384,15232,23616.596,25378.918,41032.138,9.8822
mixed,32,29,0.9062,4.0,32,1024,128,512,476,983.272,1151.5,1105.289,0.7253
mixed,32,29,0.9062,4.0,32,1024,256,1024,952,1738.736,1920.53,1808.209,0.3822
mixed,32,29,0.9062,4.0,32,1024,512,2048,1904,3156.414,3540.069,3282.267,0.328
mixed,32,29,0.9062,4.0,32,1024,1024,4096,3808,6085.143,6650.748,6252.278,0.2955
mixed,32,29,0.9062,4.0,32,1024,2048,8192,7616,11959.474,12924.087,14566.53,2.7027
mixed,32,29,0.9062,4.0,32,1024,4096,16384,15232,23695.838,25454.965,41714.448,10.2429
mixed,32,29,0.9062,4.0,32,2048,128,512,476,1125.801,1309.323,1242.377,0.6352
mixed,32,29,0.9062,4.0,32,2048,256,1024,952,1840.527,2018.099,1935.218,0.5333
mixed,32,29,0.9062,4.0,32,2048,512,2048,1904,3187.166,3552.674,3342.367,0.4246
mixed,32,29,0.9062,4.0,32,2048,1024,4096,3808,6217.335,6823.615,6285.66,0.1127
mixed,32,29,0.9062,4.0,32,2048,2048,8192,7616,12157.201,13145.211,15154.243,3.0334
mixed,32,29,0.9062,4.0,32,2048,4096,16384,15232,23829.759,25583.934,41948.054,10.3287
mixed,32,29,0.9062,4.0,32,4096,128,512,476,1391.502,1566.636,1506.892,0.6589
mixed,32,29,0.9062,4.0,32,4096,256,1024,952,2128.914,2318.867,2208.083,0.4168
mixed,32,29,0.9062,4.0,32,4096,512,2048,1904,3405.343,3746.755,3584.029,0.5234
mixed,32,29,0.9062,4.0,32,4096,1024,4096,3808,6359.707,6957.183,6442.714,0.1389
mixed,32,29,0.9062,4.0,32,4096,2048,8192,7616,13029.71,14158.104,15829.077,2.4808
mixed,32,29,0.9062,4.0,32,4096,4096,16384,15232,28758.076,30055.084,42400.013,10.518
mixed,32,29,0.9062,4.0,32,8192,128,512,476,1862.834,2076.111,1999.41,0.6404
mixed,32,29,0.9062,4.0,32,8192,256,1024,952,2668.472,2818.107,2732.151,0.4256
mixed,32,29,0.9062,4.0,32,8192,512,2048,1904,3961.156,4331.587,4124.133,0.44
mixed,32,29,0.9062,4.0,32,8192,1024,4096,3808,6817.956,7378.374,6920.091,0.1822
mixed,32,29,0.9062,4.0,32,8192,2048,8192,7616,12889.459,13887.416,14769.06,1.8834
mixed,32,29,0.9062,4.0,32,8192,4096,16384,15232,27229.812,30964.813,42543.257,4.1
mixed,32,29,0.9062,4.0,64,0,128,512,476,899.144,1071.657,1024.809,0.7284
mixed,32,29,0.9062,4.0,64,0,256,1024,952,1660.368,1842.319,1762.511,0.5614
mixed,32,29,0.9062,4.0,64,0,512,2048,1904,3014.427,3377.024,3226.969,0.5862
mixed,32,29,0.9062,4.0,64,0,1024,4096,3808,5898.81,6473.504,6184.918,0.4978
mixed,32,29,0.9062,4.0,64,0,2048,8192,7616,11832.372,12786.839,13629.274,1.8826
mixed,32,29,0.9062,4.0,64,0,4096,16384,15232,23569.805,25337.217,41031.888,9.88
mixed,32,29,0.9062,4.0,64,512,128,512,476,930.983,1102.282,1041.067,0.6426
mixed,32,29,0.9062,4.0,64,512,256,1024,952,1720.975,1912.465,1789.969,0.3603
mixed,32,29,0.9062,4.0,64,512,512,2048,1904,3110.142,3473.697,3266.588,0.4303
mixed,32,29,0.9062,4.0,64,512,1024,4096,3808,5992.755,6558.367,6226.482,0.4132
mixed,32,29,0.9062,4.0,64,512,2048,8192,7616,11893.07,12854.954,13550.011,1.7226
mixed,32,29,0.9062,4.0,64,512,4096,16384,15232,23633.495,25403.898,40975.565,9.7955
mixed,32,29,0.9062,4.0,64,1024,128,512,476,987.015,1151.627,1105.801,0.7216
mixed,32,29,0.9062,4.0,64,1024,256,1024,952,1738.478,1919.633,1809.517,0.3921
mixed,32,29,0.9062,4.0,64,1024,512,2048,1904,3154.939,3539.039,3282.65,0.3325
mixed,32,29,0.9062,4.0,64,1024,1024,4096,3808,6087.127,6655.385,6257.589,0.3
mixed,32,29,0.9062,4.0,64,1024,2048,8192,7616,11962.959,12923.124,14510.775,2.6535
mixed,32,29,0.9062,4.0,64,1024,4096,16384,15232,23708.535,25459.123,41272.502,10.0332
mixed,32,29,0.9062,4.0,64,2048,128,512,476,1127.593,1308.076,1242.699,0.6378
mixed,32,29,0.9062,4.0,64,2048,256,1024,952,1844.847,2017.715,1935.09,0.522
mixed,32,29,0.9062,4.0,64,2048,512,2048,1904,3187.741,3553.921,3343.42,0.4251
mixed,32,29,0.9062,4.0,64,2048,1024,4096,3808,6219.164,6818.043,6290.932,0.1198
mixed,32,29,0.9062,4.0,64,2048,2048,8192,7616,12174.531,13142.869,16057.104,4.0095
mixed,32,29,0.9062,4.0,64,2048,4096,16384,15232,23833.999,25598.978,41838.228,10.2008
mixed,32,29,0.9062,4.0,64,4096,128,512,476,1392.782,1567.822,1505.966,0.6466
mixed,32,29,0.9062,4.0,64,4096,256,1024,952,2129.298,2317.204,2205.876,0.4075
mixed,32,29,0.9062,4.0,64,4096,512,2048,1904,3407.648,3744.068,3589.153,0.5395
mixed,32,29,0.9062,4.0,64,4096,1024,4096,3808,6367.003,6963.388,6442.937,0.1273
mixed,32,29,0.9062,4.0,64,4096,2048,8192,7616,13041.073,14125.498,15501.602,2.269
mixed,32,29,0.9062,4.0,64,4096,4096,16384,15232,28337.622,30226.281,42574.938,7.5383
mixed,32,29,0.9062,4.0,64,8192,128,512,476,1865.329,2075.381,2000.177,0.642
mixed,32,29,0.9062,4.0,64,8192,256,1024,952,2672.31,2812.726,2734.204,0.4408
mixed,32,29,0.9062,4.0,64,8192,512,2048,1904,3963.043,4331.401,4125.159,0.4401
mixed,32,29,0.9062,4.0,64,8192,1024,4096,3808,6816.893,7394.663,6909.047,0.1595
mixed,32,29,0.9062,4.0,64,8192,2048,8192,7616,12900.306,13894.62,14907.043,2.0182
mixed,32,29,0.9062,4.0,64,8192,4096,16384,15232,27247.015,30410.227,42638.325,4.8657
mixed,32,29,0.9062,4.0,128,0,128,512,476,929.192,1104.298,1046.793,0.6716
mixed,32,29,0.9062,4.0,128,0,256,1024,952,1694.226,1877.554,1788.527,0.5144
mixed,32,29,0.9062,4.0,128,0,512,2048,1904,3047.739,3413.437,3259.166,0.5781
mixed,32,29,0.9062,4.0,128,0,1024,4096,3808,5932.825,6500.569,6214.739,0.4966
mixed,32,29,0.9062,4.0,128,0,2048,8192,7616,11855.98,12824.174,13643.156,1.8459
mixed,32,29,0.9062,4.0,128,0,4096,16384,15232,23596.869,25363.038,40374.339,9.4994
mixed,32,29,0.9062,4.0,128,512,128,512,476,978.184,1139.435,1092.809,0.7108
mixed,32,29,0.9062,4.0,128,512,256,1024,952,1750.991,1941.33,1831.185,0.4213
mixed,32,29,0.9062,4.0,128,512,512,2048,1904,3173.657,3551.006,3299.712,0.3341
mixed,32,29,0.9062,4.0,128,512,1024,4096,3808,6068.566,6630.486,6272.731,0.3633
mixed,32,29,0.9062,4.0,128,512,2048,8192,7616,11946.288,12913.458,13984.374,2.1073
mixed,32,29,0.9062,4.0,128,512,4096,16384,15232,23671.914,25441.149,41163.141,9.8863
mixed,32,29,0.9062,4.0,128,1024,128,512,476,1057.609,1228.268,1178.153,0.7063
mixed,32,29,0.9062,4.0,128,1024,256,1024,952,1798.32,1963.09,1872.688,0.4513
mixed,32,29,0.9062,4.0,128,1024,512,2048,1904,3191.0,3574.112,3358.75,0.4379
mixed,32,29,0.9062,4.0,128,1024,1024,4096,3808,6212.886,6776.796,6301.271,0.1567
mixed,32,29,0.9062,4.0,128,1024,2048,8192,7616,12060.707,13025.966,14812.835,2.8512
mixed,32,29,0.9062,4.0,128,1024,4096,16384,15232,23765.899,25527.289,41504.798,10.071
mixed,32,29,0.9062,4.0,128,2048,128,512,476,1244.65,1407.66,1356.846,0.6883
mixed,32,29,0.9062,4.0,128,2048,256,1024,952,1964.977,2141.33,2046.544,0.4625
mixed,32,29,0.9062,4.0,128,2048,512,2048,1904,3283.325,3606.497,3434.654,0.4683
mixed,32,29,0.9062,4.0,128,2048,1024,4096,3808,6274.9,6949.436,6438.611,0.2427
mixed,32,29,0.9062,4.0,128,2048,2048,8192,7616,12474.453,13417.3,16094.634,3.8396
mixed,32,29,0.9062,4.0,128,2048,4096,16384,15232,24049.909,25843.992,42320.024,10.1835
mixed,32,29,0.9062,4.0,128,4096,128,512,476,1578.512,1770.321,1706.895,0.6693
mixed,32,29,0.9062,4.0,128,4096,256,1024,952,2343.221,2511.703,2410.869,0.4015
mixed,32,29,0.9062,4.0,128,4096,512,2048,1904,3619.266,3969.953,3790.372,0.4879
mixed,32,29,0.9062,4.0,128,4096,1024,4096,3808,6467.387,7048.728,6580.026,0.1938
